period,rgdp,ngdp,k,lp,rva,y,x,lf,c,W,sW,cW,ceW1,ceW2,rer0,tot0,nx0,ex0,im0,exrate0,texrate0,mktpen0,mktpenw0,Z0,tau0,ntb0,rer1,tot1,nx1,ex1,im1,exrate1,texrate1,mktpen1,mktpenw1,Z1,tau1,ntb1
0,2283.6422590030169886,2283.6422516481779894,5585.3689788965702974,893.6590360937018431,1646.1340193321711922,4715.7685305316535960,335.1221366182146539,8.1516105798600833,1948.5201213054870095,38.2062769289268971,0.0000000000000000,97426.0056479618506273,0.0000000000000000,0.0000000000000000,1.0000000032206617,0.9999999858374478,1.0975558655718132,16.6010366278466286,15.5034807622748154,0.0404455581306668,0.0410000012827560,0.1566443197934143,0.2762895302864038,1.4195816199284281,0.0000000000000000,0.0000000000000000,1.0000000049373698,0.9999999842194761,-1.0975532049156271,111.0969842088377106,112.1945374137533378,0.0976467978870219,0.1000000032107815,0.1809728286190077,0.3317069184639801,2.1298883095431091,0.0000000000000000,0.0000000000000000
1,2283.6422593183319805,2283.6422525859288726,5585.3689778603056766,893.6590361072205724,1646.1340192469692738,4715.7685307200581519,335.1221368657199946,8.1516105697259906,1948.5201214646390326,38.2062769297385714,0.0000000000000000,97426.0056882054486778,0.0000000000000000,0.0000000000000000,1.0000000029480989,0.9999999861241521,1.0975558305905402,16.6010366191904772,15.5034807885999371,0.0404455581306669,0.0410000012365253,0.1566443198433904,0.2762895299430834,1.4195816199896130,0.0000000000000000,0.0000000000000000,1.0000000047904101,0.9999999848024304,-1.0975535265016987,111.0969841808134646,112.1945377073151633,0.0976467978870218,0.1000000031650832,0.1809728286545093,0.3317069181297765,2.1298883095810526,0.0000000000000000,0.0000000000000000
2,2283.6422595323833775,2283.6422534360754071,5585.3689770423798109,893.6590361046294220,1646.1340191634335497,4715.7685308057116345,335.1221370437210112,8.1516105604956017,1948.5201215940355723,38.2062769305040675,0.0000000000000000,97426.0057249332894571,0.0000000000000000,0.0000000000000000,1.0000000026695546,0.9999999865468386,1.0975557859296217,16.6010366080343736,15.5034808221047520,0.0404455581306669,0.0410000011899003,0.1566443197243250,0.2762895299956735,1.4195816194158948,0.0000000000000000,0.0000000000000000,1.0000000045354198,0.9999999850640796,-1.0975537544592555,111.0969840858671773,112.1945378403264328,0.0976467978870218,0.1000000030849554,0.1809728285351248,0.3317069180980391,2.1298883089427179,0.0000000000000000,0.0000000000000000
3,2283.6422597551691069,2283.6422537353387270,5585.3689763581842271,893.6590361162800491,1646.1340191105246049,4715.7685309528187645,335.1221371578520234,8.1516105560651919,1948.5201217139128858,38.2062769312341359,0.0000000000000000,97426.0057391718873987,0.0000000000000000,0.0000000000000000,1.0000000026360656,0.9999999873571058,1.0975557333800214,16.6010366022851521,15.5034808689051307,0.0404455581306668,0.0410000011834565,0.1566443196769993,0.2762895299696964,1.4195816192366852,0.0000000000000000,0.0000000000000000,1.0000000043738990,0.9999999853945561,-1.0975539704572981,111.0969839861700166,112.1945379566273147,0.0976467978870218,0.1000000030296395,0.1809728284424045,0.3317069181931065,2.1298883085065130,0.0000000000000000,0.0000000000000000
4,2283.6422599446486856,2283.6422544599599860,5585.3689758179489218,893.6590361242924700,1646.1340190672904100,4715.7685310792676319,335.1221373149697911,8.1516105495088862,1948.5201218248066652,38.2062769319317965,0.0000000000000000,97426.0057716672308743,0.0000000000000000,0.0000000000000000,1.0000000024017284,0.9999999873652782,1.0975557176248429,16.6010365873226462,15.5034808696978033,0.0404455581306669,0.0410000011439779,0.1566443195241368,0.2762895298427846,1.4195816186483226,0.0000000000000000,0.0000000000000000,1.0000000042097188,0.9999999857088164,-1.0975541821690769,111.0969839086011035,112.1945380907701804,0.0976467978870216,0.1000000029754423,0.1809728283359842,0.3317069181148450,2.1298883080227249,0.0000000000000000,0.0000000000000000
5,2283.6422601130320800,2283.6422552920284943,5585.3689753887138068,893.6590361276356589,1646.1340190292276020,4715.7685311902114336,335.1221374735914651,8.1516105431044643,1948.5201219319637858,38.2062769325999199,0.0000000000000000,97426.0058087265060749,0.0000000000000000,0.0000000000000000,1.0000000021111026,0.9999999877037721,1.0975556763481826,16.6010365620653921,15.5034808857172095,0.0404455581306669,0.0410000010951201,0.1566443193354289,0.2762895296939581,1.4195816179151017,0.0000000000000000,0.0000000000000000,1.0000000040490504,0.9999999858960288,-1.0975543362348930,111.0969838564481051,112.1945381926829981,0.0976467978870220,0.1000000029276433,0.1809728282354997,0.3317069180420241,2.1298883075633506,0.0000000000000000,0.0000000000000000
6,2283.6422603348946723,2283.6422555409035340,5585.3689750464591270,893.6590361303141208,1646.1340189988934526,4715.7685313677848171,335.1221375751630376,8.1516105418594069,1948.5201220562184972,38.2062769332393799,0.0000000000000000,97426.0058209446142428,0.0000000000000000,0.0000000000000000,1.0000000020992741,0.9999999881156076,1.0975556506271715,16.6010365626741638,15.5034809120469923,0.0404455581306669,0.0410000010924065,0.1566443192933918,0.2762895296804330,1.4195816177709106,0.0000000000000000,0.0000000000000000,1.0000000040241548,0.9999999863054662,-1.0975545280440144,111.0969838353809394,112.1945383634249538,0.0976467978870219,0.1000000029170592,0.1809728281967492,0.3317069180225768,2.1298883074051416,0.0000000000000000,0.0000000000000000
7,2283.6422605024145014,2283.6422562097154696,5585.3689748223478091,893.6590360862976468,1646.1340189228239979,4715.7685314014006508,335.1221376716469535,8.1516105334184878,1948.5201222008181503,38.2062769338429007,0.0000000000000000,97426.0058488061913522,0.0000000000000000,0.0000000000000000,1.0000000018797599,0.9999999881355779,1.0975556348919646,16.6010365451922084,15.5034809103002438,0.0404455581306669,0.0410000010562165,0.1566443191635223,0.2762895295705881,1.4195816172623805,0.0000000000000000,0.0000000000000000,1.0000000038142927,0.9999999863657976,-1.0975546512976564,111.0969838560175589,112.1945385073152153,0.0976467978870217,0.1000000028452610,0.1809728280618733,0.3317069179141174,2.1298883067812020,0.0000000000000000,0.0000000000000000
8,2283.6422606389510293,2283.6422561670115101,5585.3689746346026368,893.6590361385253800,1646.1340189685156474,4715.7685316242759654,335.1221377244146993,8.1516105312101210,1948.5201222582841183,38.2062769344017852,0.0000000000000000,97426.0058511638635537,0.0000000000000000,0.0000000000000000,1.0000000019582489,0.9999999883601897,1.0975556258469243,16.6010365479968236,15.5034809221498993,0.0404455581306669,0.0410000010683859,0.1566443191736564,0.2762895295979845,1.4195816173271643,0.0000000000000000,0.0000000000000000,1.0000000037130956,0.9999999866233067,-1.0975548063318428,111.0969836888788649,112.1945384952107077,0.0976467978870218,0.1000000028113192,0.1809728279930292,0.3317069178721351,2.1298883064794523,0.0000000000000000,0.0000000000000000
9,2283.6422607690838049,2283.6422571885373145,5585.3689745371930258,893.6590360783152391,1646.1340188850076629,4715.7685316044653518,335.1221378459646871,8.1516105226641837,1948.5201223976773690,38.2062769349493152,0.0000000000000000,97426.0058937231660821,0.0000000000000000,0.0000000000000000,1.0000000015679102,0.9999999886673321,1.0975555804981969,16.6010365357556360,15.5034809552574391,0.0404455581306669,0.0410000009990789,0.1566443189428645,0.2762895293919719,1.4195816164121962,0.0000000000000000,0.0000000000000000,1.0000000035277916,0.9999999865359815,-1.0975548535543567,111.0969837505476221,112.1945386041019788,0.0976467978870218,0.1000000027494652,0.1809728278744266,0.3317069177789900,2.1298883059257521,0.0000000000000000,0.0000000000000000
