period,rgdp,ngdp,y,x,lf,c,W,sW,cW,ceW1,ceW2,rer1,tot1,nx1,rex1,rim1,exrate1,mktpen1,tau1,ntb1,rer2,tot2,nx2,rex2,rim2,exrate2,mktpen2,tau2,ntb2
0,100.0000017055472767,100.0000017055472767,189.2068175993344141,15.5396596941709912,1.5196646951893156,84.4603420113762979,1.6383665956919196,0.0000000000000000,4223.0170906563307653,0.0000000000000000,0.0000000000000000,1.0000000006433349,0.9999999990264881,1.0975553061371368,14.8334533178422010,13.7358980117050642,0.5499999996609511,0.5810315852053707,0.0000000000000000,0.0000000000000000,0.9999999998176767,1.0000000154870361,-1.0975557004195764,15.5034810737832487,16.6010367742028251,0.4299999914366804,0.6611200299689994,0.0000000000000000,0.0000000000000000
1,100.0000017084875168,100.0000017084874884,189.2068176533065298,15.5396596798536972,1.5196646959419522,84.4603420286338320,1.6380160912896649,0.0000000000000000,4223.0170922011029688,0.0000000000000000,0.0000000000000000,1.0000000006466820,0.9999999990064603,1.0975553083007306,14.8334533247714830,13.7358980164707525,0.5499999996548566,0.5810315852092192,0.0000000000000000,0.0000000000000000,1.0000000000596982,1.0000000150210520,-1.0975556553176187,15.5034810992620518,16.6010367545796704,0.4299999916385489,0.6611200298277671,0.0000000000000000,0.0000000000000000
2,100.0000017116188502,100.0000017116188502,189.2068177028069726,15.5396596669978404,1.5196646966193699,84.4603420446210151,1.6376587312586584,0.0000000000000000,4223.0170936312206322,0.0000000000000000,0.0000000000000000,1.0000000006498238,0.9999999989881809,1.0975553102744655,14.8334533310893821,13.7358980208149166,0.5499999996494771,0.5810315852126164,0.0000000000000000,0.0000000000000000,1.0000000002774403,1.0000000146018029,-1.0975556147450440,15.5034811222630253,16.6010367370080694,0.4299999918201587,0.6611200297007080,0.0000000000000000,0.0000000000000000
3,100.0000017148984170,100.0000017148984170,189.2068177482362898,15.5396596554561324,1.5196646972290864,84.4603420594422971,1.6372943846220720,0.0000000000000000,4223.0170949561515954,0.0000000000000000,0.0000000000000000,1.0000000006527667,0.9999999989715036,1.0975553120747747,14.8334533368524717,13.7358980247776969,0.5499999996447312,0.5810315852156132,0.0000000000000000,0.0000000000000000,1.0000000004733378,1.0000000142246022,-1.0975555782473343,15.5034811430306441,16.6010367212779784,0.4299999919835427,0.6611200295864000,0.0000000000000000,0.0000000000000000
4,99.5485187612474789,99.5485187612474505,188.7449968930906437,15.5817933258652310,1.5268678876221695,83.9667254353822585,1.6369229180250244,0.0000000000000000,4223.0170961844924022,0.0000000000000000,0.0000000000000000,1.0004096088040728,0.9986404967896624,1.2285371780408578,14.8862208541711656,13.6385916301976327,0.5506810160995610,0.5806016984834432,0.0000000000000000,0.0000000000000000,1.0008234916567376,0.9976608765015009,-0.8368191060224017,15.6236509974763411,16.4225252201530196,0.4313453032030682,0.6601792534132456,0.0000000000000000,0.0000000000000000
5,99.5573529784316946,99.5573529784317230,188.7587862309635796,15.5905509245597997,1.5267844393363241,83.9668020538718878,1.6367343629993596,0.0000000000000000,4223.0170973240701642,0.0000000000000000,0.0000000000000000,1.0004211077256486,0.9986399367969391,1.2276680161825748,14.8860507787371041,13.6392872114724888,0.5506693258311948,0.5806090752464683,0.0000000000000000,0.0000000000000000,1.0008203280392884,0.9976778028691785,-0.8390642373576327,15.6233378349535066,16.4247288532988058,0.4313327533030941,0.6601880254923964,0.0000000000000000,0.0000000000000000
6,99.5674664081758891,99.5674664081758607,188.7745846063737929,15.6005784509716374,1.5266900617503287,83.9668879572042641,1.6365420519311178,0.0000000000000000,4223.0170983820671609,0.0000000000000000,0.0000000000000000,1.0004325562445908,0.9986426337195757,1.2263953992770755,14.8857363757158314,13.6402873467142776,0.5506544951304095,0.5806184338096008,0.0000000000000000,0.0000000000000000,1.0008183058170685,0.9976942679184770,-0.8413431813657368,15.6231158345486225,16.4270494384869359,0.4313198240858392,0.6601970627853961,0.0000000000000000,0.0000000000000000
7,99.5790446008776939,99.5790446008776655,188.7926825089206773,15.6120608520784234,1.5265830342865312,83.9669837487992652,1.6363459079155565,0.0000000000000000,4223.0170993650071978,0.0000000000000000,0.0000000000000000,1.0004441299257698,0.9986487145149511,1.2246890022226751,14.8852685914096092,13.6416151455956882,0.5506362121411182,0.5806299710617726,0.0000000000000000,0.0000000000000000,1.0008174366506561,0.9977104935524124,-0.8436902826938901,15.6229841078050047,16.4295239656327325,0.4313063119081384,0.6602065076443246,0.0000000000000000,0.0000000000000000
8,98.5159496552850982,98.5159496552851266,187.9972854546045085,14.9588559418187987,1.3450665078824633,83.5570937134663012,1.6361458523520720,0.0000000000000000,4223.0171002788647456,0.0000000000000000,0.0000000000000000,0.9906557313435086,0.9388299243790056,2.6042943493436423,9.3767451516329618,6.5960578237291472,0.4807082806203808,0.6262923107099495,0.0357662801726000,0.0653100000000000,0.9911644123952684,1.0048915552524638,-2.0545531287704648,15.4821154905381739,17.6401693014314489,0.4318928698556743,0.6597965921201825,0.0000000000000000,0.0000000000000000
9,98.5272925841190386,98.5272925841190670,187.9417418168354459,14.9825913714343990,1.3438715467375224,83.5447012126846289,1.6361013435046863,0.0000000000000000,4223.0171011290576644,0.0000000000000000,0.0000000000000000,0.9904291232122203,0.9392791039679897,2.5794799346571411,9.3605905621433791,6.6063091452386313,0.4805292301862700,0.6264129076336179,0.0357662801726000,0.0653100000000000,0.9909071539215649,1.0053997986484879,-2.1036322013226219,15.4525653677597159,17.6688905853170759,0.4316883426670708,0.6599395067456484,0.0000000000000000,0.0000000000000000
