period,rgdp,ngdp,y,x,lf,c,W,sW,cW,ceW1,ceW2,rer1,tot1,nx1,rex1,rim1,exrate1,mktpen1,tau1,ntb1,rer2,tot2,nx2,rex2,rim2,exrate2,mktpen2,tau2,ntb2
0,100.0000017055472767,100.0000017055472767,189.2068175993344141,15.5396596941709912,1.5196646951893156,84.4603420113762979,1.6493596427966992,0.0000000000000000,4223.0170906563307653,0.0000000000000000,0.0000000000000000,1.0000000006433349,0.9999999990264881,1.0975553061371368,14.8334533178422010,13.7358980117050642,0.5499999996609511,0.5810315852053707,0.0000000000000000,0.0000000000000000,0.9999999998176767,1.0000000154870361,-1.0975557004195764,15.5034810737832487,16.6010367742028251,0.4299999914366804,0.6611200299689994,0.0000000000000000,0.0000000000000000
1,100.0000017084875168,100.0000017084874884,189.2068176533065298,15.5396596798536972,1.5196646959419522,84.4603420286338320,1.6492256900384072,0.0000000000000000,4223.0170922011029688,0.0000000000000000,0.0000000000000000,1.0000000006466820,0.9999999990064603,1.0975553083007306,14.8334533247714830,13.7358980164707525,0.5499999996548566,0.5810315852092192,0.0000000000000000,0.0000000000000000,1.0000000000596982,1.0000000150210520,-1.0975556553176187,15.5034810992620518,16.6010367545796704,0.4299999916385489,0.6611200298277671,0.0000000000000000,0.0000000000000000
2,100.0000017116188502,100.0000017116188502,189.2068177028069726,15.5396596669978404,1.5196646966193699,84.4603420446210151,1.6490890806314211,0.0000000000000000,4223.0170936312206322,0.0000000000000000,0.0000000000000000,1.0000000006498238,0.9999999989881809,1.0975553102744655,14.8334533310893821,13.7358980208149166,0.5499999996494771,0.5810315852126164,0.0000000000000000,0.0000000000000000,1.0000000002774403,1.0000000146018029,-1.0975556147450440,15.5034811222630253,16.6010367370080694,0.4299999918201587,0.6611200297007080,0.0000000000000000,0.0000000000000000
3,100.0000017148984170,100.0000017148984170,189.2068177482362898,15.5396596554561324,1.5196646972290864,84.4603420594422971,1.6489497623429621,0.0000000000000000,4223.0170949561515954,0.0000000000000000,0.0000000000000000,1.0000000006527667,0.9999999989715036,1.0975553120747747,14.8334533368524717,13.7358980247776969,0.5499999996447312,0.5810315852156132,0.0000000000000000,0.0000000000000000,1.0000000004733378,1.0000000142246022,-1.0975555782473343,15.5034811430306441,16.6010367212779784,0.4299999919835427,0.6611200295864000,0.0000000000000000,0.0000000000000000
4,99.7556008017949409,99.7556008017949409,188.9568476491498927,15.5415838420634316,1.5235452307318438,84.2140169597315094,1.6488076819315503,0.0000000000000000,4223.0170961844924022,0.0000000000000000,0.0000000000000000,1.0002645629034592,0.9991292684608951,1.1823290033753810,14.8700901529761929,13.6755417944831148,0.5504645591838695,0.5807383015006193,0.0000000000000000,0.0000000000000000,1.0003872601766322,0.9988608138948704,-0.9700856976580710,15.5610764353195652,16.5126563177314942,0.4306488376537819,0.6606661819864300,0.0000000000000000,0.0000000000000000
5,99.7579598043951989,99.7579598043951989,188.9594768619715524,15.5440352899261605,1.5235109000883762,84.2139245144690278,1.6487588048861264,0.0000000000000000,4223.0170973240701642,0.0000000000000000,0.0000000000000000,1.0002637211796952,0.9991355881698682,1.1816153429415071,14.8697499373361577,13.6760043659992636,0.5504598420547654,0.5807412787680739,0.0000000000000000,0.0000000000000000,1.0003830611216391,0.9988712905568293,-0.9712111352699342,15.5606485463726827,16.5135239713271176,0.4306435855282413,0.6606698548658700,0.0000000000000000,0.0000000000000000
6,99.7605694244198276,99.7605694244198276,188.9626254258888309,15.5467321600942849,1.5234761742609066,84.2138372643255479,1.6487089894263924,0.0000000000000000,4223.0170983820671609,0.0000000000000000,0.0000000000000000,1.0002631986427133,0.9991418956804754,1.1808767825931188,14.8694200911577159,13.6765020458631970,0.5504547366976342,0.5807445010867656,0.0000000000000000,0.0000000000000000,1.0003794579132816,0.9988809489859747,-0.9722751536898695,15.5602845347384431,16.5143806731303791,0.4306385358011655,0.6606733862180810,0.0000000000000000,0.0000000000000000
7,99.7634726331847617,99.7634726331847617,188.9663491441043561,15.5497192980949581,1.5234405206909614,84.2137533350897911,1.6486582148668281,0.0000000000000000,4223.0170993650071978,0.0000000000000000,0.0000000000000000,1.0002629962670393,0.9991482863256370,1.1801013792231014,14.8690954104070556,13.6770429185634512,0.5504491547248096,0.5807480242483118,0.0000000000000000,0.0000000000000000,1.0003764149836145,0.9988899086882607,-0.9732917734006570,15.5599802888312215,16.5152382665001980,0.4306336189658077,0.6606768246489658,0.0000000000000000,0.0000000000000000
8,99.4889826942103213,99.4889826942103497,188.7566092931581352,15.3808082786675708,1.4790606626963658,84.1081744155427629,1.6486064608458708,0.0000000000000000,4223.0171002788647456,0.0000000000000000,0.0000000000000000,0.9978448678080947,0.9889647912166248,1.4509253055307685,13.3472747849838118,11.7919997296543784,0.5350059851221161,0.5905742740066980,0.0000000000000000,0.0217700000000000,0.9979263616087554,1.0006593554968664,-1.2726387926903318,15.5277844753831449,16.8145261790764629,0.4308232188408839,0.6605442425750316,0.0000000000000000,0.0000000000000000
9,99.4924683660093905,99.4924683660093905,188.7421079357238227,15.3874639264094810,1.4787556644736803,84.1050044395999095,1.6485949963201951,0.0000000000000000,4223.0171011290576644,0.0000000000000000,0.0000000000000000,0.9977907052124507,0.9890746728105075,1.4424550463792656,13.3417036827807607,11.7960578542822780,0.5349650579867440,0.5906005217800411,0.0000000000000000,0.0217700000000000,0.9978624759454882,1.0007856944125069,-1.2846506024932776,15.5203312489851655,16.8211992060146684,0.4307738163736435,0.6605787867033979,0.0000000000000000,0.0000000000000000
10,99.4955587997183244,99.4955587997183244,188.7290335218704911,15.3934321556645113,1.4784820924083197,84.1021266440538255,1.6485845449446119,0.0000000000000000,4223.0171019205890843,0.0000000000000000,0.0000000000000000,0.9977421600321572,0.9891731846376776,1.4348624711802636,13.3367052457803670,11.7996912746897333,0.5349283702054719,0.5906240516438611,0.0000000000000000,0.0217700000000000,0.9978051511059911,1.0008990842054089,-1.2954283434331071,15.5136403974268493,16.8271841422914541,0.4307294758320663,0.6606097923465226,0.0000000000000000,0.0000000000000000
