period,rgdp,ngdp,k,lp,rva,y,x,lf,c,W,sW,cW,ceW1,ceW2,rer0,tot0,nx0,ex0,im0,exrate0,texrate0,mktpen0,mktpenw0,Z0,tau0,ntb0,rer1,tot1,nx1,ex1,im1,exrate1,texrate1,mktpen1,mktpenw1,Z1,tau1,ntb1
0,2283.6422593611173397,2283.6422547621891681,5585.3689796099515661,893.6590362616133234,1646.1340196084515810,4715.7685312837220408,335.1221367334666184,8.0488184758323484,1948.5201219527630201,38.2073389708441766,0.0000000000000000,97426.0057806861877907,0.0000000000000000,0.0000000000000000,1.0000000020138566,0.9999999866303455,1.0975557222689520,16.6010366052293499,15.5034808829603978,0.0404455581306676,0.0410000013629727,0.1537172132909265,0.2864321729106388,1.5304552395749507,0.0000000000000000,0.0000000000000000,1.0000000038709553,0.9999999822863391,-1.0975530983372153,111.0969838582122691,112.1945369565494843,0.0976467978870235,0.1000000032896726,0.1777091633742414,0.3432575430363435,2.2835519892561580,0.0000000000000000,0.0000000000000000
1,2283.6422595489052583,2283.6422555677645505,5585.3689782417086462,893.6590362815851449,1646.1340194985598373,4715.7685313156043776,335.1221370124084160,8.0488184703600503,1948.5201219522682550,38.2073602128426515,0.0000000000000000,97426.0058238812198397,0.0000000000000000,0.0000000000000000,1.0000000017433293,0.9999999871700116,1.0975556692563533,16.6010365769876636,15.5034809077313103,0.0404455581306676,0.0410000013161940,0.1537172131742262,0.2864321727602270,1.5304552390298116,0.0000000000000000,0.0000000000000000,1.0000000035903045,0.9999999826278417,-1.0975533813008553,111.0969837250566741,112.1945371063575294,0.0976467978870235,0.1000000031939391,0.1777091633977215,0.3432575431020942,2.2835519892399820,0.0000000000000000,0.0000000000000000
2,2283.6422597517212125,2283.6422562405091412,5585.3689771438430398,893.6590362952819078,1646.1340194075241925,4715.7685313862384646,335.1221372560767122,8.0488184614116278,1948.5201219803775530,38.2073818797056290,0.0000000000000000,97426.0058602723001968,0.0000000000000000,0.0000000000000000,1.0000000015375492,0.9999999876404871,1.0975556256300418,16.6010365605512717,15.5034809349212299,0.0404455581306677,0.0410000012813182,0.1537172130229738,0.2864321724887791,1.5304552380832570,0.0000000000000000,0.0000000000000000,1.0000000033730769,0.9999999829941781,-1.0975536435455666,111.0969835982883325,112.1945372418338991,0.0976467978870234,0.1000000031225005,0.1777091632673319,0.3432575429956252,2.2835519885933837,0.0000000000000000,0.0000000000000000
3,2283.6422599574316337,2283.6422566455848937,5585.3689762865560624,893.6590363170237197,1646.1340193500029727,4715.7685315141370666,335.1221374628117360,8.0488184564298972,1948.5201220086100875,38.2074039799201515,0.0000000000000000,97426.0058855201641563,0.0000000000000000,0.0000000000000000,1.0000000014502477,0.9999999884438719,1.0975555680083176,16.6010365145247327,15.5034809465164152,0.0404455581306676,0.0410000012683231,0.1537172126138692,0.2864321723649801,1.5304552376177827,0.0000000000000000,0.0000000000000000,1.0000000032440250,0.9999999833690907,-1.0975538682384496,111.0969835252277704,112.1945373934662200,0.0976467978870234,0.1000000030791949,0.1777091631769254,0.3432575429317324,2.2835519881600845,0.0000000000000000,0.0000000000000000
4,2283.9004245839419127,2282.6572598385114361,5585.3689756581843540,893.8198365488658510,1646.3314777399803006,4716.3184365064407757,335.1750974665186504,7.8880182281519922,1948.5427864127591420,38.2074265221542291,0.0000000000000000,97426.0059292569931131,0.0000000000000000,0.0000000000000000,1.0005446129680975,1.0004272323445949,1.1056911347130907,16.5184505732911298,15.4127594385780391,0.0404455581306677,0.0411248850916509,0.1504429672859144,0.2810931707319387,1.5193827126718782,0.0000000000000000,0.0000000000000000,1.0001277499651906,1.0004494985594745,-1.2212830429767791,110.4981452558680957,111.7194282988448748,0.0976467978870235,0.1000815468566372,0.1743282207373883,0.3385186662485415,2.2705161407335535,0.0000000000000000,0.0000000000000000
5,2283.9196369441615388,2284.0310844074633678,5585.6044587453125132,893.6628499787477722,1646.1618362985655040,4716.0870074097656470,335.3578837306551463,8.0450047671064340,1948.5781167322411420,38.2074406268186451,0.0000000000000000,97426.0059571488236543,0.0000000000000000,0.0000000000000000,0.9999512058027309,1.0002337863492834,1.0739519367932555,16.5818255182456653,15.5078735814524098,0.0404455581306676,0.0409790998716124,0.1533685145543002,0.2863641078794472,1.5292958273300332,0.0000000000000000,0.0000000000000000,0.9999085533614158,1.0002658327356666,-1.3006343885663654,110.9515146460943384,112.2521490346607038,0.0976467978870235,0.0999364946441330,0.1773194720241828,0.3431634735057408,2.2820545968030830,0.0000000000000000,0.0000000000000000
6,2284.0231787125781011,2284.3950486146977710,5585.8096988649849663,893.6670266690387052,1646.1871276471702004,4716.2279165506324716,335.4651141836990291,8.0408280041795344,1948.6126739009537232,38.2074411582839275,0.0000000000000000,97426.0059854981518583,0.0000000000000000,0.0000000000000000,0.9998372129626422,1.0003747031089858,1.0533749676101305,16.5774000189153519,15.5240250513052214,0.0404455581306676,0.0409524458921239,0.1535748908750830,0.2863216122336126,1.5298249641549317,0.0000000000000000,0.0000000000000000,0.9998806643988849,1.0002855524011014,-1.3339706583556961,110.9771504975384602,112.3111211558941562,0.0976467978870236,0.0999286025910934,0.1775442796539477,0.3431475922697085,2.2827731900101491,0.0000000000000000,0.0000000000000000
7,2284.5128551665520718,2282.4207699181374664,5586.0716012814991700,893.9828757229566918,1646.6007137757860619,4717.3286573190280251,335.5378574199652348,7.7249790498698880,1948.6674410458044804,38.2074281487731824,0.0000000000000000,97426.0060084246360930,0.0000000000000000,0.0000000000000000,1.0009166080487824,1.0012588349098066,1.0656350628352627,16.4101821170903790,15.3445470542551163,0.0383482058679881,0.0412260190448139,0.1553401570407315,0.2798405170560376,1.5077342065483568,0.0000000000000000,0.0000000000000000,1.0001732591019803,1.0011340425719593,-1.5313100330208584,109.8026722394632060,111.3339822724840644,0.0934344754357572,0.1001709633546837,0.1786043605009518,0.3369922729217206,2.2566424711204736,0.0000000000000000,0.0000000000000000
8,2283.8065524162716429,2278.4740756680675986,5586.7525810215138335,893.6374441117266088,1646.2434168681363644,4716.0944563364255373,334.3575519913717926,8.0704105956180108,1948.6664793988234123,38.2073934031461562,0.0000000000000000,97426.0060319709737087,0.0000000000000000,0.0000000000000000,1.0023403719204642,0.9988140927697687,1.3407099445430060,16.7876822474633052,15.4469723029202992,0.0404455581306677,0.0414323666532496,0.1548420767598243,0.2878291072028427,1.5356473099475469,0.0000000000000000,0.0000000000000000,1.0000346341045985,1.0005091757987219,-1.3256787223148478,110.7431387203261153,112.0688174426409631,0.0976467978870235,0.0999921803813943,0.1771460088975629,0.3432442367333436,2.2815764150830296,0.0000000000000000,0.0000000000000000
9,2283.8239305609972689,2278.4362795783417823,5586.6874979139747666,893.6448748029513354,1646.2461499285027458,4716.1158725400318872,334.3674095102830393,8.0629799617470574,1948.6658669874154839,38.2073583397526519,0.0000000000000000,97426.0060519918188220,0.0000000000000000,0.0000000000000000,1.0023646265778619,0.9986112024184829,1.3538207542341745,16.8075389234556205,15.4537181692214460,0.0404455581306676,0.0414288385110441,0.1554416064445182,0.2878180123311147,1.5376223542958918,0.0000000000000000,0.0000000000000000,1.0000044523307159,1.0004869432235002,-1.3330269936500940,110.8017133366030720,112.1347403302531660,0.0976467978870233,0.0999782513800390,0.1776219436453876,0.3432241925824681,2.2832038263051264,0.0000000000000000,0.0000000000000000
10,2283.8185201092496754,2278.3629819854158995,5586.6443110562895527,893.6454390129198373,1646.2426008288734920,4716.1052183348283506,334.3536376127131007,8.0624156592095240,1948.6642730101370944,38.2073228152960738,0.0000000000000000,97426.0060672778781736,0.0000000000000000,0.0000000000000000,1.0023944991061426,0.9985664392045018,1.3562756029451695,16.8080454294601651,15.4517698265149956,0.0404455581306676,0.0414277887535061,0.1554868698753204,0.2878147036568068,1.5377546688342090,0.0000000000000000,0.0000000000000000,1.0000029472263703,1.0004861669269165,-1.3340981254340534,110.8019967313817773,112.1360948568158307,0.0976467978870234,0.0999770703290370,0.1776586101082474,0.3432225376763378,2.2833134354080462,0.0000000000000000,0.0000000000000000
11,2283.8113483779302442,2278.2948743582919633,5586.5998989035697377,893.6455301621515446,1646.2383503794146691,4716.0917667184867241,334.3400148376002221,8.0623246545604808,1948.6617903919272976,38.2072872054475994,0.0000000000000000,97426.0060821201041108,0.0000000000000000,0.0000000000000000,1.0024213169602076,0.9985376004900635,1.3576533051191682,16.8071421857944294,15.4494888806752613,0.0404455581306676,0.0414268457478129,0.1554871104328043,0.2878117280575397,1.5377503518675115,0.0000000000000000,0.0000000000000000,1.0000032574980307,1.0004864056074041,-1.3345633531293117,110.7986395823799626,112.1332029355092743,0.0976467978870233,0.0999767533283820,0.1776611090335848,0.3432221216811695,2.2833192813003689,0.0000000000000000,0.0000000000000000
12,2283.8040270545784551,2278.2335190686158057,5586.5534623120283868,893.6455860195954983,1646.2338577118287049,4716.0778075517991965,334.3279709174623235,8.0622687256540715,1948.6585909315795107,38.2072518569531709,0.0000000000000000,97426.0061040990549373,0.0000000000000000,0.0000000000000000,1.0024450996525764,0.9985133263798208,1.3587439170377582,16.8061753591578125,15.4474314421200543,0.0404455581306676,0.0414259091602955,0.1554836496368147,0.2878087698570412,1.5377356010798642,0.0000000000000000,0.0000000000000000,1.0000036284460883,1.0004866966130594,-1.3349659036074542,110.7953431456634661,112.1303090492709202,0.0976467978870234,0.0999765111704293,0.1776609262590657,0.3432218086225967,2.2833178516575123,0.0000000000000000,0.0000000000000000
13,2283.7967416241363026,2278.1783405587630114,5586.5056900154277173,893.6456378746115661,1646.2292289015390452,4716.0636831523943329,334.3174257158374871,8.0622168622494161,1948.6548284889540810,38.2072170561278952,0.0000000000000000,97426.0061177522875369,0.0000000000000000,0.0000000000000000,1.0024661814070253,0.9984923079801178,1.3596400412630594,16.8052496998452732,15.4456096585822138,0.0404455581306677,0.0414249843721821,0.1554799214278646,0.2878058455598194,1.5377201982871087,0.0000000000000000,0.0000000000000000,1.0000039490637798,1.0004869982292199,-1.3353535283762739,110.7923395074936650,112.1276930358699389,0.0976467978870234,0.0999762888808284,0.1776605514724752,0.3432215200543831,2.2833159989681491,0.0000000000000000,0.0000000000000000
