period,rgdp,ngdp,k,lp,rva,y,x,lf,c,W,sW,cW,ceW1,ceW2,rer0,tot0,nx0,ex0,im0,exrate0,texrate0,mktpen0,mktpenw0,Z0,tau0,ntb0,rer2,tot2,nx2,ex2,im2,exrate2,texrate2,mktpen2,mktpenw2,Z2,tau2,ntb2
0,582.3058138485495192,582.3058148504642304,1455.5209356801562990,232.8833504983839191,428.9747988876846421,1164.9039162249662240,87.3312588467479145,6.8298250896388488,494.9745551520635445,9.7018246179036840,0.0000000000000000,24748.7277851208818902,0.0000000000000000,0.0000000000000000,0.9999999982794012,1.0000000035624674,-1.0975555048368459,13.7358976553467862,14.8334531601836321,0.0574419850770527,0.0571999996905401,0.1437085974349882,0.2542384666912749,0.8637359597810517,0.0000000000000000,0.0000000000000000,0.9999999959006189,1.0000000168303433,1.0975531664101226,112.1945373138110114,111.0969841474008888,0.3677395352554912,0.3699999893428197,0.2194556352890877,0.4159280740772319,2.1673034610019819,0.0000000000000000,0.0000000000000000
1,582.3058141837930179,582.3058143672687947,1455.5209382358325456,232.8833501460825914,428.9747987061267054,1164.9039161598686860,87.3312585608635032,6.8298250786386481,494.9745556504462911,9.7017534681957418,0.0000000000000000,24748.7277533202468476,0.0000000000000000,0.0000000000000000,0.9999999996849152,1.0000000049432685,-1.0975555355255171,13.7358979526485747,14.8334534881740918,0.0574419850770527,0.0571999998832284,0.1437085978856097,0.2542384670868760,0.8637359610482565,0.0000000000000000,0.0000000000000000,0.9999999958458033,1.0000000159773959,1.0975535294192298,112.1945376833448478,111.0969841539256180,0.3677395352554915,0.3699999888957493,0.2194556347952867,0.4159280737077851,2.1673034594875848,0.0000000000000000,0.0000000000000000
2,582.3058143416408257,582.3058152082619472,1455.5209404750291924,232.8833496732157187,428.9747983454217888,1164.9039156170806564,87.3312582859285698,6.8298250483082388,494.9745561856836957,9.7016808963734267,0.0000000000000000,24748.7277711823226127,0.0000000000000000,0.0000000000000000,0.9999999985117423,1.0000000046249329,-1.0975555771666485,13.7358978728122008,14.8334534499788493,0.0574419850770526,0.0571999994754852,0.1437085968692762,0.2542384661659460,0.8637359582789591,0.0000000000000000,0.0000000000000000,0.9999999951716823,1.0000000141388758,1.0975540445102325,112.1945385660415013,111.0969845215312688,0.3677395352554915,0.3699999879083675,0.2194556343179077,0.4159280733931280,2.1673034575239400,0.0000000000000000,0.0000000000000000
3,582.3058145952270479,582.3058163297023384,1455.5209422024845480,232.8833501309522660,428.9747990772336834,1164.9039170592625396,87.3312588691355387,6.8298250923521913,494.9745559862192295,9.7016068740234243,0.0000000000000000,24748.7278460046218242,0.0000000000000000,0.0000000000000000,0.9999999970213671,0.9999999961516399,-1.0975552030059514,13.7358982282149373,14.8334534312208888,0.0574419850770526,0.0571999991639260,0.1437085960357640,0.2542384654888031,0.8637359559624498,0.0000000000000000,0.0000000000000000,0.9999999970462781,1.0000000174386883,1.0975534459490035,112.1945383624608894,111.0969849165118859,0.3677395352554919,0.3699999898964321,0.2194556355252524,0.4159280743553159,2.1673034619929905,0.0000000000000000,0.0000000000000000
4,582.1703635720962211,581.9932153196975833,1455.5209442793432117,233.0022229849043924,429.1207639782994647,1164.9667035425354698,87.2520449870028330,6.7109523382139695,494.8917606341055944,9.7015313724682439,0.0000000000000000,24748.7277949628623901,0.0000000000000000,0.0000000000000000,1.0003043819888875,1.0015086221826601,-1.1637310872390838,13.6224658311172302,14.7861969183563140,0.0546522391288119,0.0573345912082481,0.1473327307697264,0.2522831943351272,0.8554885982214762,0.0000000000000000,0.0000000000000000,0.9999279515227831,0.9994332556177810,1.3155083994610948,111.7798887919205555,110.4643803924594607,0.3677395352554910,0.3701969676815013,0.2162629903872354,0.4120908330108379,2.1590481963180164,0.0000000000000000,0.0000000000000000
5,581.8432787443830421,582.0264577247816078,1455.4682873852118519,232.8751795621238898,428.9595926793916760,1164.4207291036032075,87.1942711887121078,6.8379955554393543,494.6764498780619306,9.7014868101105627,0.0000000000000000,24748.7278154787782114,0.0000000000000000,0.0000000000000000,0.9996852737913073,1.0011647109825306,-1.2060382775336169,13.6617332893826706,14.8677715669162875,0.0574419850770526,0.0570014769245374,0.1428696034240409,0.2537717815054167,0.8616325246340322,0.0000000000000000,0.0000000000000000,1.0002616030892204,0.9993699438933887,1.5918147222038073,112.4412329888181148,110.8494182666143075,0.3677395352554916,0.3703737752481451,0.2194697245675779,0.4161359177171163,2.1677308889309854,0.0000000000000000,0.0000000000000000
6,581.8395218283199029,582.0365638974426474,1455.3069892050455110,232.8780693494042566,428.9472945631810603,1164.4002698803751628,87.1895903410553501,6.8351057226666700,494.6794485629129667,9.7015257896404670,0.0000000000000000,24748.7278303742168646,0.0000000000000000,0.0000000000000000,0.9996614610123405,1.0011423402103299,-1.2052729035828325,13.6648931483051470,14.8701660518879795,0.0574419850770526,0.0570057725669818,0.1429983051233452,0.2536922939069380,0.8618745863493844,0.0000000000000000,0.0000000000000000,1.0002658264354165,0.9993915654896951,1.5888176395253453,112.4747901362460709,110.8859724967207256,0.3677395352554911,0.3704033277947810,0.2197338448948231,0.4161377651373288,2.1683241651370788,0.0000000000000000,0.0000000000000000
7,581.7550036898431927,581.4915006227909089,1455.1486143823008206,233.1187633172054348,429.2272346936276222,1164.6959433027852810,87.0624379756474553,6.5944118117031101,494.6531133414490569,9.7015643726444640,0.0000000000000000,24748.7278485844690294,0.0000000000000000,0.0000000000000000,1.0004531503328427,1.0038309370195710,-1.2919816721003201,13.4580249599592428,14.7500066320595629,0.0546522391288120,0.0574312674983474,0.1430237979165235,0.2471037341675684,0.8452398105094268,0.0000000000000000,0.0000000000000000,0.9999800664667355,0.9985317189480403,1.7941206607703037,111.5002601786622591,109.7061395178919554,0.3582869076298529,0.3707630829676261,0.2189915970765145,0.4098154903817327,2.1512567862412117,0.0000000000000000,0.0000000000000000
8,582.0928762697498087,580.8639974048194290,1454.9415387311003087,232.9776618573950486,429.0336630450769917,1164.7709228735773195,87.0764371202107981,6.7355132660950732,494.8322197906383053,9.7016140599972527,0.0000000000000000,24748.7278501132022939,0.0000000000000000,0.0000000000000000,1.0021156051509832,1.0108651405992910,-1.4402574932229175,12.1760497509172545,13.6163072441401720,0.0531178789130744,0.0526055558670222,0.1416547067491117,0.2497263992979455,0.8284483612129180,0.0000000000000000,0.0173750000000000,0.9999949964887979,0.9994267148267524,1.3713088643763740,112.1160498985218936,110.7447410341455196,0.3677395352554912,0.3704990271180483,0.2193266010135829,0.4162044760659830,2.1675266058588023,0.0000000000000000,0.0000000000000000
9,582.1121858906492434,580.8398020848263741,1454.9057014150168925,232.9792478802876872,429.0320875560659601,1164.7880927950536716,87.0842236704965273,6.7339272423412018,494.8371960991960350,9.7015944923119370,0.0000000000000000,24748.7278537113816128,0.0000000000000000,0.0000000000000000,1.0021905933464883,1.0109986518458070,-1.4416957480914139,12.1614190038178744,13.6031147519092883,0.0522739808251061,0.0526191392184465,0.1434925802973526,0.2510414101534008,0.8273035190573372,0.0000000000000000,0.0173750000000000,1.0000208018148367,0.9994667141311301,1.3672339089264796,112.1744274117583444,110.8071935028318649,0.3677395352554916,0.3705099188298777,0.2198173311780737,0.4162099662040463,2.1686506207255438,0.0000000000000000,0.0000000000000000
10,582.1083102753491403,580.8051804609895044,1454.8863486925097277,232.9792296514757197,429.0301628830824257,1164.7816032460466431,87.0793845946787144,6.7339454662169276,494.8335490791887423,9.7015725822901793,0.0000000000000000,24748.7278392118096235,0.0000000000000000,0.0000000000000000,1.0022436607974559,1.0109141072167818,-1.4345988971495611,12.1630672308810137,13.5976661280305748,0.0517599699785817,0.0526306279103438,0.1449086917339011,0.2518571355652613,0.8272993929988502,0.0000000000000000,0.0173750000000000,1.0000185352468154,0.9994756995682914,1.3621582028533510,112.1702184575214858,110.8080602546681348,0.3677395352554911,0.3705066996302894,0.2198555257400840,0.4162082417010946,2.1687221508595673,0.0000000000000000,0.0000000000000000
11,582.1031943508669428,580.7731936855069534,1454.8679285784121475,232.9791072725867025,429.0282020055151406,1164.7738242030879974,87.0742636729091828,6.7340678042344733,494.8295261085322636,9.7015516640485853,0.0000000000000000,24748.7278532121999888,0.0000000000000000,0.0000000000000000,1.0022900517445026,1.0108214800161248,-1.4275360279976717,12.1656663881570495,13.5932024161547211,0.0513254700599304,0.0526408290733797,0.1461629097020096,0.2525519107405524,0.8273741100338939,0.0000000000000000,0.0173750000000000,1.0000147681623548,0.9994823980972448,1.3573004737229866,112.1623481447479520,110.8050476710249654,0.3677395352554916,0.3705029517579469,0.2198560959941697,0.4162062517263612,2.1687180579456777,0.0000000000000000,0.0000000000000000
12,582.0983075756215612,580.7442839066802662,1454.8495207178466444,232.9789903240712476,429.0262489850215957,1164.7662850172036997,87.0696244471471203,6.7341848045861115,494.8256775447531481,9.7015319048298352,0.0000000000000000,24748.7278346769453492,0.0000000000000000,0.0000000000000000,1.0023315316335664,1.0107370542177911,-1.4211463725040350,12.1680810010782192,13.5892273735822542,0.0512525614860512,0.0526499631315904,0.1463987355127503,0.2526871934743519,0.8274473498820607,0.0000000000000000,0.0173750000000000,1.0000112311481399,0.9994884064425812,1.3528637130109047,112.1549260998382067,110.8020623868273020,0.3677395352554909,0.3704995041040628,0.2198537356741982,0.4162044224507852,2.1687091651765407,0.0000000000000000,0.0000000000000000
13,582.0937306553469170,580.7181840071901888,1454.8311791202340828,232.9788856443115321,429.0243175257397183,1164.7590849514008369,87.0654670230775452,6.7342894886303295,494.8220317376394632,9.7015132594425069,0.0000000000000000,24748.7278497461084044,0.0000000000000000,0.0000000000000000,1.0023686991143708,1.0106612710186973,-1.4154144169400293,12.1702481522951889,13.5856625692352182,0.0512437586847841,0.0526581500074871,0.1464492026580557,0.2527210360875871,0.8275135167431583,0.0000000000000000,0.0173750000000000,1.0000080129319910,0.9994938585194707,1.3488355624686079,112.1481858356344929,110.7993502731658850,0.3677395352554916,0.3704963796623139,0.2198513534455811,0.4162027641349527,2.1687007118956192,0.0000000000000000,0.0000000000000000
14,582.0894481252504420,580.6946148981129454,1454.8130069123983503,232.9787925037174148,429.0224168692887474,1164.7522211064590465,87.0617445567844470,6.7343826281603318,494.8185805440658669,9.7014956706744222,0.0000000000000000,24748.7278556827222928,0.0000000000000000,0.0000000000000000,1.0024020082007858,1.0105933461353738,-1.4102767418722610,12.1721868589866968,13.5824636008589579,0.0512426958562850,0.0526654884630114,0.1464749623260182,0.2527408081156195,0.8275728660423495,0.0000000000000000,0.0173750000000000,1.0000050923187236,0.9994988082018806,1.3451811973084773,112.1420824562975866,110.7969012589891094,0.3677395352554920,0.3704935515800299,0.2198491760531440,0.4162012630182491,2.1686930286021298,0.0000000000000000,0.0000000000000000
15,582.0854392966812156,580.6733236994839444,1454.7950937112132124,232.9787096598377332,429.0205542999881345,1164.7456826732336594,87.0584117864645037,6.7344654302326346,494.8153137356496245,9.7014790833602778,0.0000000000000000,24748.7278675239540462,0.0000000000000000,0.0000000000000000,1.0024318589119965,1.0105324749651476,-1.4056722009411668,12.1739203956800299,13.5795925966211968,0.0512425675329951,0.0526720661772625,0.1464956968064368,0.2527572536185032,0.8276260619989209,0.0000000000000000,0.0173750000000000,1.0000024425861553,0.9995033012054192,1.3418665169968449,112.1365560222762383,110.7946895052793934,0.3677395352554914,0.3704909920798145,0.2198472033008320,0.4161999040285405,2.1686860712635574,0.0000000000000000,0.0000000000000000
16,582.0816846272356315,580.6540830112139702,1454.7775132954748187,232.9786360640262330,429.0187357834790305,1164.7394582562253618,87.0554280560836560,6.7345390554104094,494.8122212730071396,9.7014634452403712,0.0000000000000000,24748.7278564275511599,0.0000000000000000,0.0000000000000000,1.0024586094506014,1.0104779281860623,-1.4015456388737473,12.1754701337286750,13.5770157726024223,0.0512425520395579,0.0526779617546176,0.1465139953136379,0.2527718384781248,0.8276737377590284,0.0000000000000000,0.0173750000000000,1.0000000390462167,0.9995073792014963,1.3388602863458772,112.1315509014311402,110.7926906150852631,0.3677395352554907,0.3704886759284165,0.2198454181635571,0.4161986749094936,2.1686797764424917,0.0000000000000000,0.0000000000000000
17,582.0781663091778455,580.6366888716976291,1454.7603255135136351,232.9785706160122061,429.0169658528757850,1164.7335361551267852,87.0527569661370109,6.7346044780670065,494.8092938487185393,9.7014487069448094,0.0000000000000000,24748.7278808896298870,0.0000000000000000,0.0000000000000000,1.0024825806999575,1.0104290493635917,-1.3978474983456781,12.1768553255344720,13.5747028238801501,0.0512425501689185,0.0526832456194625,0.1465303595740581,0.2527848900497136,0.8277164632464387,0.0000000000000000,0.0173750000000000,0.9999978589882530,0.9995110799522964,1.3361340715339622,112.1270168828573475,110.7908828113233852,0.3677395352554911,0.3704865799922803,0.2198438025183223,0.4161975622944334,2.1686740793184098,0.0000000000000000,0.0000000000000000
18,582.0748678635637816,580.6209576070908724,1454.7435781218193824,232.9785124781168975,429.0152481751853770,1164.7279049013575332,87.0503660022694419,6.7346626162740870,494.8065224406374227,9.7014348217644777,0.0000000000000000,24748.7278639901924180,0.0000000000000000,0.0000000000000000,1.0025040609323936,1.0103852508753042,-1.3945333654069607,12.1780932048793371,13.5726265702862978,0.0512425499430621,0.0526879810954958,0.1465450207839534,0.2527965851508609,0.8277547535911380,0.0000000000000000,0.0173750000000000,0.9999958818914803,0.9995144379787799,1.3336620175851550,112.1229084980409993,110.7892464804558443,0.3677395352554906,0.3704846834875656,0.2198423403758072,0.4161965554268178,2.1686689239219534,0.0000000000000000,0.0000000000000000
