period,rgdp,ngdp,y,x,lf,c,W,sW,cW,ceW1,ceW2,rer0,tot0,nx0,ex0,im0,exrate0,texrate0,mktpen0,tau0,ntb0,rer1,tot1,nx1,ex1,im1,exrate1,texrate1,mktpen1,tau1,ntb1
0,2283.6422624351093873,2283.6422611937127840,4715.7685345569325364,335.1221387788754669,8.0488184257141899,1948.5201234740602558,38.2068452996794932,0.0000000000000000,97426.0061129343812354,0.0000000000000000,0.0000000000000000,1.0000000005436041,0.9999999890805815,1.0975553866007655,16.6010363405659334,15.5034809539651679,0.0404455581306676,0.0410000009086050,0.1537172114033412,0.0000000000000000,0.0000000000000000,1.0000000036554975,0.9999999862663096,-1.0975553866008880,111.0969832989908070,112.1945386855916951,0.0976467978870235,0.1000000029138072,0.1777091626672510,0.0000000000000000,0.0000000000000000
1,2283.6422627473657485,2283.6422631795094276,4715.7685338122855683,335.1221387781999397,8.0488183443626333,1948.5201240325823164,38.2068566672282941,0.0000000000000000,97426.0061694861069554,0.0000000000000000,0.0000000000000000,0.9999999998107656,0.9999999896803358,1.0975553071720920,16.6010363022288665,15.5034809950567745,0.0404455581306676,0.0410000007989259,0.1537172110852153,0.0000000000000000,0.0000000000000000,1.0000000013491188,0.9999999835384921,-1.0975553071724278,111.0969832279972564,112.1945385351696842,0.0976467978870234,0.1000000020392963,0.1777091612771413,0.0000000000000000,0.0000000000000000
2,2283.6422625118434553,2283.6422605439424842,4715.7685346425696480,335.1221386797365653,8.0488184267293175,1948.5201235433191869,38.2068682619160001,0.0000000000000000,97426.0060843333776575,0.0000000000000000,0.0000000000000000,1.0000000008617376,0.9999999913180857,1.0975552922435803,16.6010364019128289,15.5034811096692486,0.0404455581306676,0.0410000010194617,0.1537172118349487,0.0000000000000000,0.0000000000000000,1.0000000033545107,0.9999999858651010,-1.0975552922437402,111.0969832111825610,112.1945385034263012,0.0976467978870235,0.1000000028459287,0.1777091625562634,0.0000000000000000,0.0000000000000000
3,2283.6422624285710299,2283.6422625049935959,4715.7685345092013449,335.1221388845084448,8.0488183872760324,1948.5201235552772232,38.2068800886965860,0.0000000000000000,97426.0061667103000218,0.0000000000000000,0.0000000000000000,0.9999999999665348,0.9999999867918750,1.0975555166293027,16.6010365175127887,15.5034810008834860,0.0404455581306676,0.0410000008549579,0.1537172113076092,0.0000000000000000,0.0000000000000000,1.0000000023124045,0.9999999852966505,-1.0975555166294697,111.0969826311732760,112.1945381478027457,0.0976467978870234,0.1000000025003898,0.1777091620415687,0.0000000000000000,0.0000000000000000
4,2283.6422590596935152,2283.6423082484097904,4715.7685222457812415,335.1164668697813909,8.0488233877206508,1948.5257994081825927,38.2068921520156337,0.0000000000000000,97426.0061553041014122,0.0000000000000000,0.0000000000000000,0.9999999784604112,0.9999999330385549,1.0975576278624004,16.6010551982483072,15.5034975703859068,0.0404455581306676,0.0409999165075750,0.1537178079132795,0.0000000000000000,0.0000000000000000,1.0000000042647743,0.9999999913377970,-1.0975576278622157,111.0969864720789531,112.1945440999411687,0.0976467978870234,0.0999998482029716,0.1777091699849243,0.0000000000000000,0.0000000000000000
5,2283.6416547575781806,2283.6738012085133960,4715.7669481145403552,335.1205881550438335,8.0489034848895518,1948.5257839739642804,38.2069022307177377,0.0000000000000000,97426.0060885637067258,0.0000000000000000,0.0000000000000000,0.9999859233613319,1.0000090915068174,1.0976972575542074,16.6022833443574029,15.5045860868031955,0.0404455581306677,0.0410016430304196,0.1537255284011378,0.0000000000000000,0.0000000000000000,0.9999991026325112,1.0000006756540525,-1.0976972575541453,111.0987018808563960,112.1963991384105412,0.0976467978870235,0.0999999725474262,0.1777093098090620,0.0000000000000000,0.0000000000000000
6,2283.6410141586948157,2283.7002769627924863,4715.7651621179311405,335.1239068889286727,8.0490606236981819,1948.5258038498923270,38.2069125170521673,0.0000000000000000,97426.0061690834263572,0.0000000000000000,0.0000000000000000,0.9999740496576124,1.0000088921915595,1.0987416619804673,16.6042747539982898,15.5055330920178225,0.0404455581306678,0.0410043832194987,0.1537469747229934,0.0000000000000000,0.0000000000000000,0.9999976833417252,1.0000030281771226,-1.0987416619808386,111.0998710174045527,112.1986126793853913,0.0976467978870234,0.1000004827097627,0.1777088353224554,0.0000000000000000,0.0000000000000000
7,2283.6403307002265137,2283.6111520721797206,4715.7615476519877120,335.1101761353876896,8.0501775756415483,1948.5258727258860745,38.2069230013242915,0.0000000000000000,97426.0059802135510836,0.0000000000000000,0.0000000000000000,1.0000127774065299,0.9998911755904817,1.1118892848290898,16.6155506180529464,15.5036613332238566,0.0404455581306676,0.0410301060796520,0.1539076945993658,0.0000000000000000,0.0000000000000000,0.9999895163292863,1.0000271811202195,-1.1118892848292035,111.0916024481720399,112.2034917330012433,0.0976467978870234,0.1000218151910904,0.1777029491961261,0.0000000000000000,0.0000000000000000
8,2283.6687017552003454,2278.6392487127818640,4715.7658330022450173,334.3930652932523344,8.0629236930176091,1948.5375581458856686,38.2069336682768181,0.0000000000000000,97426.0061675587785430,0.0000000000000000,0.0000000000000000,1.0022072177705441,0.9987848522236654,1.3432813816018339,16.8061322684640295,15.4628508868621957,0.0404455581306676,0.0414298128612605,0.1553736999728320,0.0000000000000000,0.0000000000000000,0.9999606951496435,1.0005136672998569,-1.3432813816017415,110.8194895000296185,112.1627708816313600,0.0976467978870235,0.0999798634225540,0.1776688589146346,0.0000000000000000,0.0000000000000000
9,2283.6715726147531313,2278.4481418779905653,4715.7704918212857592,334.3655585459807753,8.0627760085844749,1948.5394680571589561,38.2069399659518112,0.0000000000000000,97426.0061388157628244,0.0000000000000000,0.0000000000000000,1.0022925387858324,0.9986288537480994,1.3577951523435079,16.8156972415166983,15.4579020891731904,0.0404455581306676,0.0414408515777938,0.1555311600242911,0.0000000000000000,0.0000000000000000,0.9999582853887871,1.0005368591279726,-1.3577951523436269,110.8038147338639448,112.1616098862075717,0.0976467978870233,0.0999757708474843,0.1776601979184536,0.0000000000000000,0.0000000000000000
10,2283.6729149314069218,2278.4008459109627438,4715.7736049308332440,334.3584861188880950,8.0626643249373888,1948.5407453671523399,38.2069456405855377,0.0000000000000000,97426.0061091757233953,0.0000000000000000,0.0000000000000000,1.0023139339286613,0.9986044936977988,1.3589262412869925,16.8152810625211018,15.4563548212341093,0.0404455581306676,0.0414398830809135,0.1555401506315068,0.0000000000000000,0.0000000000000000,0.9999599497825703,1.0005376308368641,-1.3589262412869374,110.8003467635033701,112.1592730047903075,0.0976467978870235,0.0999751268116873,0.1776584457333008,0.0000000000000000,0.0000000000000000
11,2283.6740584006843164,2278.3653571151758115,4715.7764107083039562,334.3531000620527607,8.0625658187245381,1948.5418994723390824,38.2069509278003849,0.0000000000000000,97426.0063764309743419,0.0000000000000000,0.0000000000000000,1.0023300482817341,0.9985927152105256,1.3589385526181861,16.8140803514797987,15.4551417988616127,0.0404455581306676,0.0414381672551700,0.1555344186797895,0.0000000000000000,0.0000000000000000,0.9999618265420628,1.0005365186326955,-1.3589385526178575,110.7979512952156824,112.1568898478335399,0.0976467978870235,0.0999747557174709,0.1776576406727663,0.0000000000000000,0.0000000000000000
12,2283.6751192447591166,2278.3324093945843742,4715.7790324077968762,334.3480924479464989,8.0624733432823561,1948.5429775336133389,38.2069558681645205,0.0000000000000000,97426.0061719144869130,0.0000000000000000,0.0000000000000000,1.0023450089320347,0.9985825674045445,1.3588601879929971,16.8128735476749966,15.4540133596819995,0.0404455581306676,0.0414364825472344,0.1555276105954538,0.0000000000000000,0.0000000000000000,0.9999636291107807,1.0005353041536771,-1.3588601879928746,110.7957532104144747,112.1546133984073492,0.0976467978870234,0.0999744224578939,0.1776569727392105,0.0000000000000000,0.0000000000000000
13,2283.6761112256453998,2278.3012361831270027,4715.7814904258020761,334.3433546140707904,8.0623858047318766,1948.5439874515504926,38.2069604845626785,0.0000000000000000,97426.0061881514120614,0.0000000000000000,0.0000000000000000,1.0023591590774550,0.9985730428749231,1.3587781697975672,16.8117241648645397,15.4529459950669725,0.0404455581306677,0.0414348817614235,0.1555210302493944,0.0000000000000000,0.0000000000000000,0.9999653396728099,1.0005341391807834,-1.3587781697975601,110.7936757943209329,112.1524539641184930,0.0976467978870233,0.0999741081043031,0.1776563495088870,0.0000000000000000,0.0000000000000000
14,2283.6770395842881953,2278.2716979963411177,4715.7837948209044043,334.3388656964926895,8.0623028404374661,1948.5449340925574688,38.2069647972389390,0.0000000000000000,97426.0061269314610399,0.0000000000000000,0.0000000000000000,1.0023725623211230,0.9985640280808984,1.3586997256722722,16.8106347059597852,15.4519349802875130,0.0404455581306676,0.0414333647795295,0.1555147837018003,0.0000000000000000,0.0000000000000000,0.9999669603703557,1.0005330329129922,-1.3586997256722242,110.7917077025589094,112.1504074282311336,0.0976467978870235,0.0999738099785650,0.1776557592822252,0.0000000000000000,0.0000000000000000
15,2283.6779079509938128,2278.2437047820239968,4715.7859556123185030,334.3346122021742985,8.0622242623403544,1948.5458208319300866,38.2069688249337744,0.0000000000000000,97426.0061948781076353,0.0000000000000000,0.0000000000000000,1.0023852598199059,0.9985554887848819,1.3586254233341659,16.8096026186788166,15.4509771953446506,0.0404455581306675,0.0414319278752523,0.1555088656072691,0.0000000000000000,0.0000000000000000,0.9999684968191437,1.0005319851727095,-1.3586254233339332,110.7898423989238808,112.1484678222578140,0.0976467978870234,0.0999735276225892,0.1776552003005013,0.0000000000000000,0.0000000000000000
16,2283.6787201615011327,2278.2171805492198473,4715.7879809624282643,334.3305822955691724,8.0621498121718478,1948.5466516273095294,38.2069725854388054,0.0000000000000000,97426.0062133198516676,0.0000000000000000,0.0000000000000000,1.0023972866410236,0.9985474002618140,1.3585550001397486,16.8086249924221960,15.4500699922824474,0.0404455581306676,0.0414305667322209,0.1555032593956784,0.0000000000000000,0.0000000000000000,0.9999699526864468,1.0005309921090955,-1.3585550001395745,110.7880748946182479,112.1466298947578224,0.0976467978870234,0.0999732599785635,0.1776546704935482,0.0000000000000000,0.0000000000000000
17,2283.6794797079892305,2278.1920489431136048,4715.7898790350600393,334.3267642867966742,8.0620792901277412,1948.5474299437373702,38.2069760953493969,0.0000000000000000,97426.0061724923871225,0.0000000000000000,0.0000000000000000,1.0024086778669170,0.9985397403479084,1.3584882704038463,16.8076990182943184,15.4492107478904721,0.0404455581306676,0.0414292776589035,0.1554979498102491,0.0000000000000000,0.0000000000000000,0.9999713321914880,1.0005300511085464,-1.3584882704039387,110.7864003150319832,112.1448885854359219,0.0976467978870234,0.0999730063297257,0.1776541684130149,0.0000000000000000,0.0000000000000000
18,2283.6801896779079470,2278.1682403154441090,4715.7916575778990591,334.3231474967190024,8.0620124905083408,1948.5481588743768953,38.2069793702339382,0.0000000000000000,97426.0062717984692426,0.0000000000000000,0.0000000000000000,1.0024194654569061,0.9985324863836080,1.3584250747389071,16.8068220996361397,15.4483970248972327,0.0404455581306677,0.0414280569206451,0.1554929215846310,0.0000000000000000,0.0000000000000000,0.9999726390173664,1.0005291594295895,-1.3584250747388324,110.7848135638907365,112.1432386386295690,0.0976467978870232,0.0999727659264230,0.1776536925897481,0.0000000000000000,0.0000000000000000
19,2283.6808532403397294,2278.1456885393581615,4715.7933235690697984,334.3197217166072051,8.0619492263706896,1948.5488416285793392,38.2069824247591541,0.0000000000000000,97426.0061369478207780,0.0000000000000000,0.0000000000000000,1.0024296798614885,0.9985256178537838,1.3583652234612664,16.8059917414023872,15.4476265179411207,0.0404455581306676,0.0414269010272386,0.1554881603737005,0.0000000000000000,0.0000000000000000,0.9999738769571496,1.0005283146658865,-1.3583652234613623,110.7833105952089880,112.1416758186703504,0.0976467978870235,0.0999725381271017,0.1776532417351040,0.0000000000000000,0.0000000000000000
20,2283.6814731794293039,2278.1243299995107918,4715.7948838376059939,334.3164771987243853,8.0618893229561355,1948.5494809946549140,38.2069852726265040,0.0000000000000000,97426.0061617854080396,0.0000000000000000,0.0000000000000000,1.0024393502614144,0.9985191153936260,1.3583085646794970,16.8052056109997459,15.4468970463202488,0.0404455581306676,0.0414258067639892,0.1554836529201258,0.0000000000000000,0.0000000000000000,0.9999750494445275,1.0005275144986905,-1.3583085646793194,110.7818870169453049,112.1401955816246243,0.0976467978870234,0.0999723223008355,0.1776528146233020,0.0000000000000000,0.0000000000000000
21,2283.6820521958029531,2278.1041054364768570,4715.7963446918583941,334.3134048333370174,8.0618326202377926,1948.5500796909359451,38.2069879267179786,0.0000000000000000,97426.0062145921692718,0.0000000000000000,0.0000000000000000,1.0024485038879543,0.9985129603808206,1.3582549534700767,16.8044614925631137,15.4462065390930370,0.0404455581306676,0.0414247710303598,0.1554793864893499,0.0000000000000000,0.0000000000000000,0.9999761600249888,1.0005267570375369,-1.3582549534702224,110.7805390515812007,112.1387940050514231,0.0976467978870234,0.0999721179478296,0.1776524102325334,0.0000000000000000,0.0000000000000000
22,2283.6825927751860945,2278.0849590271795932,4715.7977120324403586,334.3104960058209940,8.0617789495061380,1948.5506402616347259,38.2069903991071840,0.0000000000000000,97426.0061629414121853,0.0000000000000000,0.0000000000000000,1.0024571663694213,0.9985071361895839,1.3582041843429913,16.8037572658859808,15.4455530815429896,0.0404455581306676,0.0414237908850194,0.1554753489966257,0.0000000000000000,0.0000000000000000,0.9999772115009461,1.0005260397552231,-1.3582041843429806,110.7792628401509063,112.1374670244938869,0.0976467978870233,0.0999719244036259,0.1776520272854678,0.0000000000000000,0.0000000000000000
23,2283.6830972851985280,2278.0668379241415096,4715.7989913899118619,334.3077425639644957,8.0617281613892189,1948.5511651244269160,38.2069927011114459,0.0000000000000000,97426.0062973712920211,0.0000000000000000,0.0000000000000000,1.0024653619760229,0.9985016256702922,1.3581561691699342,16.8030909908398378,15.4449348216699036,0.0404455581306676,0.0414228635784134,0.1554715291282667,0.0000000000000000,0.0000000000000000,0.9999782067877099,1.0005253607997788,-1.3581561691701722,110.7780548722158329,112.1362110413860051,0.0976467978870236,0.0999717411371028,0.1776516647150132,0.0000000000000000,0.0000000000000000
24,2283.6835679079608781,2278.0496920556811347,4715.8001879859039036,334.3051367839062209,8.0616801135214189,1948.5516565176935728,38.2069948433262994,0.0000000000000000,97426.0061876900144853,0.0000000000000000,0.0000000000000000,1.0024731136778653,0.9984964143099011,1.3581107232192995,16.8024607506330526,15.4443500274137531,0.0404455581306676,0.0414219865400037,0.1554679162915072,0.0000000000000000,0.0000000000000000,0.9999791485400222,1.0005247181010288,-1.3581107232194114,110.7769118040517498,112.1350225272711612,0.0976467978870234,0.0999715676128675,0.1776513214880255,0.0000000000000000,0.0000000000000000
25,2283.6840067470307076,2278.0334752616022342,4715.8013066640360194,334.3026715223051042,8.0616346772278114,1948.5521166062931115,38.2069968356813803,0.0000000000000000,97426.0062181563698687,0.0000000000000000,0.0000000000000000,1.0024804426918177,0.9984914865005740,1.3580677755366928,16.8018648976891640,15.4437971221524712,0.0404455581306675,0.0414211572668612,0.1554645002430770,0.0000000000000000,0.0000000000000000,0.9999800395349443,1.0005241102465110,-1.3580677755367674,110.7758306083645294,112.1338983839012968,0.0976467978870235,0.0999714034354898,0.1776509967818789,0.0000000000000000,0.0000000000000000
26,2283.6844156871575251,2278.0181425401365232,4715.8023520363749412,334.3003398276357530,8.0615917258809890,1948.5525473465431787,38.2069986874559362,0.0000000000000000,97426.0061745345301460,0.0000000000000000,0.0000000000000000,1.0024873696311754,0.9984868297131393,1.3580271633802088,16.8013016936650139,15.4432745302848051,0.0404455581306677,0.0414203735505811,0.1554612718331599,0.0000000000000000,0.0000000000000000,0.9999808820223046,1.0005235353022734,-1.3580271633803278,110.7748082512823089,112.1328354146626367,0.0976467978870232,0.0999712480951769,0.1776506896340602,0.0000000000000000,0.0000000000000000
27,2283.6847965473511977,2278.0036530669954118,4715.8033283620889051,334.2981353619732090,8.0615511451990667,1948.5529506381412830,38.2070004073476142,0.0000000000000000,97426.0061707200220553,0.0000000000000000,0.0000000000000000,1.0024939132440402,0.9984824306007989,1.3579888004073979,16.8007696500537094,15.4427808496463115,0.0404455581306677,0.0414196331965887,0.1554582220792196,0.0000000000000000,0.0000000000000000,0.9999816784011065,1.0005229919196008,-1.3579888004073695,110.7738420323381945,112.1318308327455640,0.0976467978870233,0.0999711012231808,0.1776503992926955,0.0000000000000000,0.0000000000000000
28,2283.6851510334904560,2277.9899681970982783,4715.8042396015744089,334.2960521024007221,8.0615128230543718,1948.5533282890824012,38.2070020034830122,0.0000000000000000,97426.0061811187915737,0.0000000000000000,0.0000000000000000,1.0025000912716482,0.9984782772357266,1.3579525794393579,16.8002673260856454,15.4423147466462876,0.0404455581306675,0.0414189341858927,0.1554553426743037,0.0000000000000000,0.0000000000000000,0.9999824307298953,1.0005224785627729,-1.3579525794393135,110.7729293890655526,112.1308819685048661,0.0976467978870234,0.0999709624009937,0.1776501249437000,0.0000000000000000,0.0000000000000000
29,2283.6854806844044106,2277.9770514205074505,4715.8050895275300718,334.2940843683340972,8.0614766587708271,1948.5536819357753302,38.2070034834422216,0.0000000000000000,97426.0061736450006720,0.0000000000000000,0.0000000000000000,1.0025059204439033,0.9984743585805214,1.3579184044706611,16.7997933526333370,15.4418749481626758,0.0404455581306675,0.0414182746680888,0.1554526259883816,0.0000000000000000,0.0000000000000000,0.9999831409828075,1.0005219938744880,-1.3579184044706949,110.7720678439164885,112.1299862483871834,0.0976467978870234,0.0999708312613269,0.1776498658707528,0.0000000000000000,0.0000000000000000
30,2283.6857869772020422,2277.9648691872675954,4715.8058816138791371,334.2922269074783230,8.0614425598572481,1948.5540131680918421,38.2070048543152296,0.0000000000000000,97426.0061775097419741,0.0000000000000000,0.0000000000000000,1.0025114161624340,0.9984706643957079,1.3578861700259015,16.7993464701655846,15.4414603001396831,0.0404455581306677,0.0414176528765023,0.1554500647725284,0.0000000000000000,0.0000000000000000,0.9999838111157403,1.0005215366730258,-1.3578861700259210,110.7712552260234560,112.1291413960493770,0.0976467978870235,0.0999707075003987,0.1776496214624636,0.0000000000000000,0.0000000000000000
31,2283.6860712876173238,2277.9533902229841260,4715.8066190627578180,334.2904747869156381,8.0614104338688719,1948.5543235040181571,38.2070061227103110,0.0000000000000000,97426.0061751317552989,0.0000000000000000,0.0000000000000000,1.0025165927842237,0.9984671848778194,1.3578558029437531,16.7989255245774913,15.4410697216337383,0.0404455581306676,0.0414170671855799,0.1554476523380046,0.0000000000000000,0.0000000000000000,0.9999844427192457,1.0005211056757077,-1.3578558029434760,110.7704894172451304,112.1283452201886064,0.0976467978870234,0.0999705907530130,0.1776493910214136,0.0000000000000000,0.0000000000000000
