period,rgdp,ngdp,y,x,lf,c,W,sW,cW,ceW1,ceW2,rer1,tot1,nx1,rex1,rim1,exrate1,mktpen1,tau1,ntb1,rer2,tot2,nx2,rex2,rim2,exrate2,mktpen2,tau2,ntb2
0,100.0000015639164985,100.0000015639164985,189.2068174093024595,15.5396596531607170,0.0000000000000000,84.4603419107557727,1.6499362532165374,1.6533336718970306,4223.0170870257325078,0.0000000000000000,0.0000000000000000,1.0000000018784136,0.9999999990907926,1.0975554274154131,14.8334534145926789,13.7358979871772657,1.0000000000000000,1.0000000000000000,0.0000000000000000,0.0000000000000000,0.9999999976565980,1.0000000073414801,-1.0975558237086833,15.5034808464078377,16.6010366701165211,1.0000000000000000,1.0000000000000000,0.0000000000000000,0.0000000000000000
1,100.0000015658326049,100.0000015658326049,189.2068174586217708,15.5396596403596110,0.0000000000000000,84.4603419254729886,1.6498137412722476,1.6532787358774010,4223.0170883419168604,0.0000000000000000,0.0000000000000000,1.0000000019068638,0.9999999990581490,1.0975554335024178,14.8334534233521005,13.7358979898496827,1.0000000000000000,1.0000000000000000,0.0000000000000000,0.0000000000000000,0.9999999978528556,1.0000000071179651,-1.0975557827325400,15.5034808709681240,16.6010366537006639,1.0000000000000000,1.0000000000000000,0.0000000000000000,0.0000000000000000
2,100.0000015679693917,100.0000015679693917,189.2068175038480717,15.5396596288492823,0.0000000000000000,84.4603419391201129,1.6496887978250181,1.6532227048925177,4223.0170895616411144,0.0000000000000000,0.0000000000000000,1.0000000019325774,0.9999999990286397,1.0975554390065891,14.8334534313137070,13.7358979923071178,1.0000000000000000,1.0000000000000000,0.0000000000000000,0.0000000000000000,0.9999999980296772,1.0000000069165809,-1.0975557458185161,15.5034808931616919,16.6010366389802080,1.0000000000000000,1.0000000000000000,0.0000000000000000,0.0000000000000000
3,100.0000015702843683,100.0000015702843683,189.2068175453457002,15.5396596185008882,0.0000000000000000,84.4603419517834908,1.6495613749979419,1.6531655571950372,4223.0170906927460237,0.0000000000000000,0.0000000000000000,1.0000000019558117,0.9999999990019708,1.0975554439828024,14.8334534385519596,13.7358979945691573,1.0000000000000000,1.0000000000000000,0.0000000000000000,0.0000000000000000,0.9999999981889816,1.0000000067351422,-1.0975557125653292,15.5034809132188531,16.6010366257841824,1.0000000000000000,1.0000000000000000,0.0000000000000000,0.0000000000000000
4,99.8896770183757354,99.8896770183104223,189.0964930295551198,15.5299698377472222,0.0000000000000000,84.3597071806285186,1.6494314239866814,1.6531072706087331,4223.0170917423656647,1.6531275596841624,0.0000000000000000,1.0001536198747978,0.9998150986633946,1.1365907884496238,14.8524808527324819,13.7133115298344759,1.0000000000000000,1.0000000000000000,0.0000000000000000,0.0000000000000000,1.0002327207126300,0.9997269945282472,-1.0333347726888018,15.5343752041038066,16.5632254896735525,1.0000000000000000,1.0000000000000000,0.0000000000000000,0.0000000000000000
5,99.5510031251464085,99.5510031247906255,188.7567065872248975,15.4972707329918560,0.0000000000000000,84.0537323921545436,1.6493380845168151,1.6440437062454540,4223.0170927170402138,1.6531076219820784,1.6440611855428606,1.0006217034869502,0.9992524251323248,1.2555335882129253,14.9104131350957942,13.6444817720344425,1.0000000000000000,1.0000000000000000,0.0000000000000000,0.0000000000000000,1.0009461263503392,0.9988914544364449,-0.8363922364700649,15.6294430395725126,16.4477084932319890,1.0000000000000000,1.0000000000000000,0.0000000000000000,0.0000000000000000
6,99.5482564272603838,99.5482564269305641,188.7491582578661280,15.4948170164498151,0.0000000000000000,84.0534394108105687,1.6493626168057045,1.6439625372686799,4223.0170936227023049,1.6530873135360473,1.6439800899990320,1.0006162695385823,0.9992589258512510,1.2546943719306665,14.9094246119653242,13.6444234058609446,1.0000000000000000,1.0000000000000000,0.0000000000000000,0.0000000000000000,1.0009355179247696,0.9989037642453408,-0.8378950216728303,15.6283577080924836,16.4483271154928943,1.0000000000000000,1.0000000000000000,0.0000000000000000,0.0000000000000000
7,99.5448901369577186,99.5448901366522279,188.7409961833167813,15.4917218479292078,0.0000000000000000,84.0531682890285197,1.6493877555651342,1.6438798674745483,4223.0170944648143632,1.6530666248574217,1.6438974939614994,1.0006115497231329,0.9992645733739622,1.2540251840385395,14.9085105465666050,13.6442575940531139,1.0000000000000000,1.0000000000000000,0.0000000000000000,0.0000000000000000,1.0009263958633163,0.9989143527523056,-0.8389818230587345,15.6274838822792361,16.4487132590287466,1.0000000000000000,1.0000000000000000,0.0000000000000000,0.0000000000000000
8,99.5560381500058469,99.5560381499229550,188.7472801639407294,15.4117795400422235,0.0000000000000000,84.1442586099636145,1.6494135043804972,1.6494135043804972,4223.0170952483467772,1.6530455467077994,1.6438133593737891,0.9989742111310262,0.9954195196788032,1.2722549024462300,13.1473603230338227,11.8404334145609962,1.0000000000000000,1.0000000000000000,0.0000000000000000,0.0217700000000000,0.9989423744622870,0.9995214397289406,-1.1350718715132118,15.5577957406400387,16.6866168656975837,1.0000000000000000,1.0000000000000000,0.0000000000000000,0.0000000000000000
9,99.5582023901640980,99.5582023900966675,188.7356790100822934,15.4164266559212209,0.0000000000000000,84.1417757342428843,1.6494040287706520,1.6494040287706520,4223.0170959778542965,1.6530397637244689,1.6437902261678479,0.9989361658727902,0.9954647927033821,1.2657165103104617,13.1428842312946461,11.8429329817830631,1.0000000000000000,1.0000000000000000,0.0000000000000000,0.0217700000000000,0.9988970375136907,0.9995747920699615,-1.1446436453056190,15.5518003917198904,16.6910883821798528,1.0000000000000000,1.0000000000000000,0.0000000000000000,0.0000000000000000
10,99.5601106258416877,99.5601106257874306,188.7251799446876817,15.4206021883255442,0.0000000000000000,84.1395084375161417,1.6493953368849417,1.6493953368849417,4223.0170966575042257,1.6530344697651922,1.6437690544237402,0.9989019833043092,0.9955054739398013,1.2598418447915609,13.1388577266988786,11.8451741664827690,1.0000000000000000,1.0000000000000000,0.0000000000000000,0.0217700000000000,0.9988562657946615,0.9996227767863688,-1.1532505979399019,15.5464048870933400,16.6951050712354956,1.0000000000000000,1.0000000000000000,0.0000000000000000,0.0000000000000000
11,99.5617905713108229,99.5617905712655045,188.7156754725100996,15.4243537437928744,0.0000000000000000,84.1374368275179592,1.6493873599288777,1.6493873599288777,4223.0170972911100762,1.6530296215959888,1.6437496704761188,0.9988712725931064,0.9955420270457628,1.2545636945725871,13.1352354775702835,11.8471832969955351,1.0000000000000000,1.0000000000000000,0.0000000000000000,0.0217700000000000,0.9988196009231474,0.9996659317521569,-1.1609897247690668,15.5415489747206781,16.6987126410534437,1.0000000000000000,1.0000000000000000,0.0000000000000000,0.0000000000000000
12,99.5632670757115648,99.5632670756772029,188.7070687155688233,15.4277241693814844,0.0000000000000000,84.1355429063300733,1.6493800355209320,1.6493800355209320,4223.0170978821715835,1.6530251799560842,1.6437319166139701,0.9988436821922417,0.9955748692591965,1.2498216191454858,13.1319767234065505,11.8489840601748480,1.0000000000000000,1.0000000000000000,0.0000000000000000,0.0217700000000000,0.9987866302812797,0.9997047413639064,-1.1679483184258324,15.5371784608288319,16.7019522714972481,1.0000000000000000,1.0000000000000000,0.0000000000000000,0.0000000000000000
13,99.5645624110796490,99.5645624110509999,188.6992723662334583,15.4307520231714346,0.0000000000000000,84.1338103879082126,1.6493733070799799,1.6493733070799799,4223.0170984338956259,1.6530211091932248,1.6437156496198393,0.9988188959389303,0.9956043759716462,1.2455612732049808,13.1290448155857469,11.8505977605488084,1.0000000000000000,1.0000000000000000,0.0000000000000000,0.0217700000000000,0.9987569824927400,0.9997396417807415,-1.1742049312219187,15.5332446014245331,16.7048610531900472,1.0000000000000000,1.0000000000000000,0.0000000000000000,0.0000000000000000
14,99.5656965327434023,99.5656965327193717,188.6922077420198605,15.4334719992346283,0.0000000000000000,84.1322245335087757,1.6493671232716893,1.6493671232716893,4223.0170989492407898,1.6530173769311689,1.6437007394372072,0.9987966295329608,0.9956308848639288,1.2417337974598048,13.1264068039724009,11.8520435549949781,1.0000000000000000,1.0000000000000000,0.0000000000000000,0.0217700000000000,0.9987303233428392,0.9997710256608824,-1.1798302426260925,15.5297035552502081,16.7074723852128351,1.0000000000000000,1.0000000000000000,0.0000000000000000,0.0000000000000000
15,99.5666873128455592,99.5666873128246834,188.6858039315739290,15.4359153102908540,0.0000000000000000,84.1307720025547070,1.6493614375080816,1.6493614375080816,4223.0170994308864465,1.6530139537668556,1.6436870679560607,0.9987766273601372,0.9956546996419265,1.2382952698218457,13.1240330650405959,11.8533386649050829,1.0000000000000000,1.0000000000000000,0.0000000000000000,0.0217700000000000,0.9987063520943261,0.9997992464451684,-1.1848878418588793,15.5265158914752810,16.7098163354905758,1.0000000000000000,1.0000000000000000,0.0000000000000000,0.0000000000000000
