period,rgdp,ngdp,k,lp,rva,y,x,lf,c,W,sW,cW,ceW1,ceW2,rer1,tot1,nx1,ex1,im1,exrate1,texrate1,mktpen1,mktpenw1,Z1,tau1,ntb1,rer2,tot2,nx2,ex2,im2,exrate2,texrate2,mktpen2,mktpenw2,Z2,tau2,ntb2
0,100.0000014169064002,100.0000014169064286,258.9943206691734190,41.4390914755725319,76.3314590320619715,189.2068175600189193,15.5396596307347838,1.3480962535544450,84.4603417861716252,1.6376726509510053,0.0000000000000000,4223.0170880656287409,0.0000000000000000,0.0000000000000000,1.0000000009444003,0.9999999942871004,1.0975555784678477,14.8334531921406718,13.7358976136728241,0.5448322661549131,0.5500000010926707,0.2673627384450917,0.4439070701075182,2.2976944641046790,0.0000000000000000,0.0000000000000000,0.9999999962463991,1.0000000147029837,-1.0975559356413420,15.5034806574863069,16.6010365931276489,0.4329285589113117,0.4299999882973066,0.2343967220209812,0.3971325729585986,2.0218599128185151,0.0000000000000000,0.0000000000000000
1,100.0000018390576599,100.0000018390576315,258.9943210597577945,41.4390913439739421,76.3314589088288500,189.2068177927633315,15.5396597981736857,1.3480962596842572,84.4603420408839725,1.6373085764928350,0.0000000000000000,4223.0170998780295122,0.0000000000000000,0.0000000000000000,1.0000000036143650,1.0000000086127379,1.0975549757014615,14.8334534604073625,13.7358984847059009,0.5448322661549134,0.5500000027200782,0.2673627391510419,0.4439070705504271,2.2976944661916208,0.0000000000000000,0.0000000000000000,0.9999999990155010,1.0000000105179769,-1.0975554720909777,15.5034809807437419,16.6010364528347196,0.4329285589113110,0.4299999900436842,0.2343967224089929,0.3971325734519872,2.0218599143796192,0.0000000000000000,0.0000000000000000
2,100.0000016202096162,100.0000016202096162,258.9943215943459904,41.4390913398555298,76.3314589562897794,189.2068176187120230,15.5396596251150090,1.3480962503833180,84.4603419950946090,1.6369373871750885,0.0000000000000000,4223.0170919452129965,0.0000000000000000,0.0000000000000000,1.0000000021898330,0.9999999957620049,1.0975555927691136,14.8334535051236571,13.7358979123545435,0.5448322661549126,0.5500000015214922,0.2673627385725142,0.4439070700426835,2.2976944645545454,0.0000000000000000,0.0000000000000000,0.9999999967641094,1.0000000141249801,-1.0975558644418602,15.5034807558650325,16.6010366203068926,0.4329285589113112,0.4299999880825839,0.2343967214890807,0.3971325725125655,2.0218599112123079,0.0000000000000000,0.0000000000000000
3,100.0000015795550610,100.0000015795550610,258.9943219238002143,41.4390913671004668,76.3314590221127247,189.2068176620145152,15.5396595996862992,1.3480962505255876,84.4603419798687582,1.6365589474336066,0.0000000000000000,4223.0170924025469503,0.0000000000000000,0.0000000000000000,1.0000000006738767,0.9999999962871899,1.0975554644720003,14.8334533355754985,13.7358978711034982,0.5448322661549140,0.5500000004093537,0.2673627380340541,0.4439070696143532,2.2976944625290918,0.0000000000000000,0.0000000000000000,0.9999999970659504,1.0000000116854106,-1.0975556899431034,15.5034808313495311,16.6010365212926345,0.4329285589113117,0.4299999886367430,0.2343967216824191,0.3971325729159988,2.0218599119781544,0.0000000000000000,0.0000000000000000
4,99.8042416059505229,99.8042416059505513,258.9943222080584633,41.4907117342011773,76.3948362493896411,189.0851251984467467,15.4823862636919660,1.2964758982288629,84.3218553422585728,1.6361731191262614,0.0000000000000000,4223.0170932129831272,0.0000000000000000,0.0000000000000000,0.9991539167872915,0.9968697291979641,1.2145942539464816,14.7221787914177717,13.5075845374712902,0.5246577454885557,0.5500816773023488,0.2703263142917751,0.4386204076632086,2.2835066720866819,0.0000000000000000,0.0000000000000000,0.9989297894628613,0.9985069500631655,-1.0596410872847866,15.3342091490962584,16.3938502363810450,0.4132276180657075,0.4298375769057765,0.2376940579236131,0.3910448412037639,2.0046357966590520,0.0000000000000000,0.0000000000000000
5,99.6251800196771455,99.6251800196770319,258.9370279994852808,41.4317888965453847,76.3168628911772089,188.8149379351578148,15.5669919584940821,1.3553986999523051,84.0581880611830456,1.6358328352558884,0.0000000000000000,4223.0170887486874562,0.0000000000000000,0.0000000000000000,1.0001931736895087,0.9984127069499683,1.2204546269251342,14.8473333904244900,13.6268787634993558,0.5448322661549135,0.5505098663767491,0.2661294245266041,0.4441301256327806,2.2960930894952547,0.0000000000000000,0.0000000000000000,1.0003969895044806,0.9983241384787681,-0.9194290802857346,15.5443762377060324,16.4638053179917669,0.4329285589113103,0.4308816954109297,0.2333642290674205,0.3975851195886680,2.0204964598914192,0.0000000000000000,0.0000000000000000
6,99.6559671645973850,99.6559671645972998,258.9677921886225249,41.4354409069259546,76.3243699134786198,188.8544983607110339,15.5890886377258422,1.3517466838646772,84.0668785268715197,1.6355873893307797,0.0000000000000000,4223.0170954027307744,0.0000000000000000,0.0000000000000000,1.0003094821064871,0.9986223279796187,1.2158691326635953,14.8619887652552940,13.6461196325916987,0.5448322661549122,0.5507691009481021,0.2668762053192480,0.4439596387617747,2.2975997819918041,0.0000000000000000,0.0000000000000000,1.0005767034761315,0.9985125987445923,-0.9218887397696314,15.5756839965668163,16.4975727363364477,0.4329285589113115,0.4312069947661181,0.2346558471481680,0.3975681570977220,2.0232838372101045,0.0000000000000000,0.0000000000000000
7,99.4248086980229715,99.4248086980229431,259.0187965636044964,41.5410441299304409,76.4590150789753977,188.7806965910803285,15.4437640927655391,1.2461434535362661,83.9810446052574235,1.6353337556683141,0.0000000000000000,4223.0171036726287639,0.0000000000000000,0.0000000000000000,0.9984292960305340,0.9926933272849229,1.4018525183905588,14.6152439334698059,13.2133914150792471,0.5145544982733236,0.5510073105154880,0.2675390345232296,0.4333672321408071,2.2679538247604425,0.0000000000000000,0.0000000000000000,0.9980922848067771,0.9962138945867224,-0.9358153066593662,15.1917878677107350,16.1276031743701012,0.3941408693367745,0.4307360498543911,0.2412343016260333,0.3848957920231171,1.9871032287772341,0.0000000000000000,0.0000000000000000
8,98.4997309627981679,98.4997309627981394,258.9213717117264650,41.5922773692554983,76.5122723168902041,187.9178593657364331,14.9815786965634263,1.1949102258490452,83.5181522662347504,1.6351082844523179,0.0000000000000000,4223.0171060108723395,0.0000000000000000,0.0000000000000000,0.9909335305938735,0.9451227886498188,2.4512175095577593,10.1090832152748895,7.6578657057171302,0.4979017265440074,0.4813347182183637,0.2473896576465035,0.4155973712637490,2.1630646441746162,0.0357662801726000,0.0653100000000000,0.9913320139165240,1.0032279414649652,-1.9112238392628971,15.2953762001192946,17.2066000393821916,0.4329285589113115,0.4319053960572663,0.2324129593168608,0.3980389002357422,2.0190837268596682,0.0000000000000000,0.0000000000000000
9,98.4807192965876368,98.4807192965876368,258.3656659128665751,41.5924693763480562,76.4577306745675713,187.8351061409092040,14.9859241908833489,1.1947182205705165,83.4947951057042985,1.6350583115798660,0.0000000000000000,4223.0170993024639756,0.0000000000000000,0.0000000000000000,0.9902787014940225,0.9402962982443139,2.5560207793151264,9.9945867961406414,7.4385660168255150,0.4887427024259381,0.4808264735570350,0.2455028440490949,0.4161930772625130,2.1450020705017563,0.0357662801726000,0.0653100000000000,0.9907774828106757,1.0051958790845337,-2.0870179711172732,15.2949689795417854,17.3819869506590585,0.4329285589113119,0.4315128780795371,0.2348446598023268,0.3978614408647186,2.0241238022005095,0.0000000000000000,0.0000000000000000
