period,rgdp,ngdp,y,x,lf,c,W,sW,cW,ceW1,ceW2,rer0,tot0,nx0,rex0,rim0,exrate0,mktpen0,tau0,ntb0,rer1,tot1,nx1,rex1,rim1,exrate1,mktpen1,tau1,ntb1
0,2283.6422616053027923,2283.6422557700425386,4715.7685350260717314,335.1221382805183566,2.4015439998949693,1948.5201233247839809,38.2072348916717317,38.2067830572649854,97426.0058025364123750,0.0000000000000000,0.0000000000000000,1.0000000025552429,0.9999999904560283,1.0975558110825006,16.6010367049628655,15.5034808938803650,0.0410000017129559,1.0000000000000000,0.0000000000000000,0.0000000000000000,1.0000000042716872,0.9999999887583086,-1.0975533623729348,111.0969850504475147,112.1945384128204495,0.1000000104344618,1.0000000000000000,0.0000000000000000,0.0000000000000000
1,2283.6422618467172470,2283.6422565054404004,4715.7685351823929523,335.1221383755193983,2.4015439982694451,1948.5201234711980760,38.2072540514364292,38.2067931799883311,97426.0058361035189591,0.0000000000000000,0.0000000000000000,1.0000000023389286,0.9999999907435235,1.0975557696003317,16.6010366875594890,15.5034809179591573,0.0410000016766234,1.0000000000000000,0.0000000000000000,0.0000000000000000,1.0000000040769592,0.9999999890010617,-1.0975536125239813,111.0969849582264999,112.1945385707504812,0.1000000103716949,1.0000000000000000,0.0000000000000000,0.0000000000000000
2,2283.6422620739353988,2283.6422571778298334,4715.7685353433043929,335.1221384617108470,2.4015439968048757,1948.5201236122243245,38.2072735943587887,38.2068035051142374,97426.0058671484293882,0.0000000000000000,0.0000000000000000,1.0000000021439894,0.9999999910026152,1.0975557322213856,16.6010366719463569,15.5034809397249713,0.0410000016438808,1.0000000000000000,0.0000000000000000,0.0000000000000000,1.0000000039015273,0.9999999892197589,-1.0975538378922067,111.0969848756222973,112.1945387135145040,0.1000000103151474,1.0000000000000000,0.0000000000000000,0.0000000000000000
3,2283.6422622878744733,2283.6422577929479303,4715.7685355073235769,335.1221385399319388,2.4015439954853104,1948.5201237479423071,38.2072935281048842,38.2068140366931104,97426.0058958799054381,0.0000000000000000,0.0000000000000000,1.0000000019683146,0.9999999912361066,1.0975556985402655,16.6010366579430197,15.5034809594027543,0.0410000016143736,1.0000000000000000,0.0000000000000000,0.0000000000000000,1.0000000037434786,0.9999999894167859,-1.0975540409351225,111.0969848016562338,112.1945388425913563,0.1000000102642022,1.0000000000000000,0.0000000000000000,0.0000000000000000
4,2283.8495791752657169,2284.3117910763266991,4715.9785242600673882,335.1911922226067304,2.4000713512951584,1948.6583869526593844,38.2073138604941036,38.2068247788563156,97426.0059224882279523,38.2068246614247684,0.0000000000000000,0.9997976581380587,1.0003077169260566,1.0428529530758865,16.5664682209601999,15.5286586411610159,0.0409405408701239,1.0000000000000000,0.0000000000000000,0.0000000000000000,0.9999171957386839,1.0001067970621484,-1.2327369609072605,111.0208409349782670,112.2653016450446160,0.0999583657788717,1.0000000000000000,0.0000000000000000,0.0000000000000000
5,2284.5000458580889244,2286.3680847524087767,4716.6472478943624083,335.4287004326203601,2.3955330230176992,1949.0713454254682802,38.2072803796110705,38.2084068330828686,97426.0059471469139680,38.2067815544851825,38.2084062321439433,0.9991829666855578,1.0012424330523089,0.8769560819055684,16.4620973910258677,15.6054105968983059,0.0407605976172168,1.0000000000000000,0.0000000000000000,0.0000000000000000,0.9996603141069519,1.0004387701681468,-1.6545177082421674,110.7833333728417529,112.4857493284524281,0.0998281355954318,1.0000000000000000,0.0000000000000000,0.0000000000000000
6,2284.5342081137209789,2286.3924234369760597,4716.7252711040555369,335.4594395687033170,2.3955494304843961,1949.0747685450173776,38.2070843344305544,38.2082333058580517,97426.0059700144483941,38.2067372570744510,38.2082331497816057,0.9991872719205123,1.0012359386630603,0.8782308901404576,16.4632499263111320,15.6051831933882195,0.0407620803170591,1.0000000000000000,0.0000000000000000,0.0000000000000000,0.9996674801600370,1.0004305550246515,-1.6497670990666933,110.7852788848918237,112.4820309202442417,0.0998281293221512,1.0000000000000000,0.0000000000000000,0.0000000000000000
7,2284.5720921088668547,2286.4218718268070916,4716.8088640123914956,335.4947716872716796,2.3955538354646269,1949.0773204215947771,38.2068830287381189,38.2080549679493089,97426.0059912349679507,38.2066918238125623,38.2080552715322668,0.9991909718233835,1.0012300730043837,0.8794566925288390,16.4644201223601776,15.6050328269636918,0.0407635707104627,1.0000000000000000,0.0000000000000000,0.0000000000000000,0.9996737389277128,1.0004235869591971,-1.6468213677475205,110.7861689362922561,112.4791996405786136,0.0998275013744093,1.0000000000000000,0.0000000000000000,0.0000000000000000
8,2283.9318016782831364,2279.9464369369161432,4716.2018242882631966,335.2037124355584865,2.4037374938727001,1948.7280892427247636,38.2066766989310906,38.2066766989310906,97426.0060109405312687,38.2066453118520215,38.2078728427394552,1.0017480080570318,0.9998010213252781,1.2496033739738710,16.7621287580429801,15.5069787726019932,0.0412735944122017,1.0000000000000000,0.0000000000000000,0.0000000000000000,0.9999396079017714,1.0003428682104556,-1.3660903912421105,111.0242805239549142,112.4312705672263775,0.0999559585328276,1.0000000000000000,0.0000000000000000,0.0000000000000000
9,2283.9125947099000769,2279.7888393596904280,4716.1853144056849487,335.1971468642046830,2.4038909957767518,1948.7154478456950528,38.2066031463112381,38.2066031463112381,97426.0060292517155176,38.2066084882090564,38.2077289273292351,1.0018088321510374,0.9997172489102305,1.2613752798242412,16.7680470200699148,15.4997164555381488,0.0412836903296000,1.0000000000000000,0.0000000000000000,0.0000000000000000,0.9999458587049161,1.0003356542486987,-1.3580791605952385,111.0282198473256159,112.4264564437415856,0.0999580645339649,1.0000000000000000,0.0000000000000000,0.0000000000000000
10,2283.8944749671859427,2279.6463226915616360,4716.1687878699221983,335.1911767536942648,2.4040293329534270,1948.7032982134919621,38.2065330793812592,38.2065330793812592,97426.0060462780384114,38.2065733106262613,38.2075913867601002,1.0018635137535759,0.9996419461453263,1.2719561297066999,16.7733635163375361,15.4931852945514716,0.0412927683564541,1.0000000000000000,0.0000000000000000,0.0000000000000000,0.9999515293720526,1.0003291043275357,-1.3508116113178943,111.0317533895203610,112.4220469955651538,0.0999599742309274,1.0000000000000000,0.0000000000000000,0.0000000000000000
11,2283.8773781967238392,2279.5174129041247397,4716.1523320256883380,335.1857475097588690,2.4041539957188336,1948.6916306869652544,38.2064663750603586,38.2064663750603586,97426.0060621211014222,38.2065397336009696,38.2074600524017356,1.0019126703169356,0.9995742601009924,1.2814660026253399,16.7781387074680310,15.4873114921471373,0.0413009305138492,1.0000000000000000,0.0000000000000000,0.0000000000000000,0.9999566732596983,1.0003231579628074,-1.3442192369102912,111.0349208902037219,112.4180076058487714,0.0999617057759199,1.0000000000000000,0.0000000000000000,0.0000000000000000
12,2283.8612441920436140,2279.4007810033167516,4716.1360213451434902,335.1808096977867990,2.4042663294958007,1948.6804344942570424,38.2064029115904660,38.2064029115904660,97426.0060768718103645,38.2065077102723549,38.2073347492248274,1.0019568577960931,0.9995134230648868,1.2900129549682635,16.7824270793311499,15.4820286946710510,0.0413082687177824,1.0000000000000000,0.0000000000000000,0.0000000000000000,0.9999613388821846,1.0003177600955948,-1.3382397712922227,111.0377583252208211,112.4143066217168467,0.0999632756631282,1.0000000000000000,0.0000000000000000,0.0000000000000000
13,2283.8460165487513223,2279.2952288874544138,4716.1199189382314216,335.1763185745768965,2.4043675486009120,1948.6696979741745963,38.2063425689991476,38.2063425689991476,97426.0060906154249096,38.2064771928966991,38.2072152977785038,1.0019965766626548,0.9994587441597516,1.2976942081447547,16.7862777165071968,15.4772772448118889,0.0413148657566700,1.0000000000000000,0.0000000000000000,0.0000000000000000,0.9999655703418951,1.0003128606170901,-1.3328166296419113,111.0402982538796977,112.4109151060446976,0.0999646988773241,1.0000000000000000,0.0000000000000000,0.0000000000000000
14,2283.8316424314539290,2279.1996765473095365,4716.1040779021832350,335.1722336619423572,2.4044587487783295,1948.6594087695116286,38.2062852294842514,38.2062852294842514,97426.0061034286045469,38.2064481332532822,38.2071015158837781,1.0020322773523558,0.9994096017599932,1.3045972220374686,16.7897348239448228,15.4730035084117254,0.0413207961788713,1.0000000000000000,0.0000000000000000,0.0000000000000000,0.9999694077227068,1.0003084139333300,-1.3278983979293884,111.0425701353934329,112.4078066090141306,0.0999659890296103,1.0000000000000000,0.0000000000000000,0.0000000000000000
15,2283.8180723530831528,2279.1131504892032353,4716.0885425272081193,335.1685183590745396,2.4045409185831046,1948.6495539940087838,38.2062307777302976,38.2062307777302976,97426.0061153823626228,38.2064204829900191,38.2069932200801645,1.0020643651952383,0.9993654366358946,1.3108006646437484,16.7928382008619685,15.4691592683518060,0.0413261270976167,1.0000000000000000,0.0000000000000000,0.0000000000000000,0.9999728874495630,1.0003043785667147,-1.3234383671048988,111.0446006170666777,112.4049569580514856,0.0999671584813523,1.0000000000000000,0.0000000000000000,0.0000000000000000
16,2283.8052599668999392,2279.0347732710943092,4716.0733493735669981,335.1651395905947766,2.4046149497098854,1948.6401203763052763,38.2061791011659295,38.2061791011659295,97426.0061265413241927,38.2063941939168004,38.2068902268573112,1.0020932048741664,0.9993257457597542,1.3163752874450338,16.7956236707452433,15.4657011789587955,0.0413309189202872,1.0000000000000000,0.0000000000000000,0.0000000000000000,0.9999760426168673,1.0003007167914701,-1.3193941082559490,111.0464137965958287,112.4023440648512633,0.0999682184572448,1.0000000000000000,0.0000000000000000,0.0000000000000000
17,2283.7931618710631483,2278.9637540499415991,4716.0585282337260651,335.1620674875532586,2.4046816463577723,1948.6310943835101170,38.2061300901698928,38.2061300901698928,97426.0061369654868031,38.2063692182532577,38.2067923536993490,1.0021191244540590,0.9992900767132941,1.3213847152772722,16.7981234711072105,15.4625902749878250,0.0413352260085758,1.0000000000000000,0.0000000000000000,0.0000000000000000,0.9999789032882683,1.0002973943003266,-1.3157270852449869,111.0480314607200825,112.3999477482109768,0.0999691791484371,1.0000000000000000,0.0000000000000000,0.0000000000000000
18,2283.7817374257192569,2278.8993800471512259,4716.0441029916846674,335.1592750986651481,2.4047417337147738,1948.6224623270545635,38.2060836382328333,38.2060836382328333,97426.0061467093619285,38.2063455088371029,38.2066994199671015,1.0021424190209167,0.9992580226406492,1.3258861587269646,16.8003666064325365,15.4597915298061537,0.0413390972756008,1.0000000000000000,0.0000000000000000,0.0000000000000000,0.9999814967701662,1.0002943798999255,-1.3124023016786737,111.0494733022483729,112.3977495715114969,0.0999700498065285,1.0000000000000000,0.0000000000000000,0.0000000000000000
