period,rgdp,ngdp,y,x,lf,c,W,sW,cW,ceW1,ceW2,rer0,tot0,nx0,ex0,im0,exrate0,texrate0,mktpen0,tau0,ntb0,rer1,tot1,nx1,ex1,im1,exrate1,texrate1,mktpen1,tau1,ntb1
0,2283.6422624351093873,2283.6422611937127840,4715.7685345569325364,335.1221387788754669,8.0488184257141899,1948.5201234740602558,38.2087565986843529,0.0000000000000000,97426.0061129343812354,0.0000000000000000,0.0000000000000000,1.0000000005436041,0.9999999890805815,1.0975553866007655,16.6010363405659334,15.5034809539651679,0.0404455581306676,0.0410000009086050,0.1537172114033412,0.0000000000000000,0.0000000000000000,1.0000000036554975,0.9999999862663096,-1.0975553866008880,111.0969832989908070,112.1945386855916951,0.0976467978870235,0.1000000029138072,0.1777091626672510,0.0000000000000000,0.0000000000000000
1,2283.6422627473657485,2283.6422631795094276,4715.7685338122855683,335.1221387781999397,8.0488183443626333,1948.5201240325823164,38.2088061953238451,0.0000000000000000,97426.0061694861069554,0.0000000000000000,0.0000000000000000,0.9999999998107656,0.9999999896803358,1.0975553071720920,16.6010363022288665,15.5034809950567745,0.0404455581306676,0.0410000007989259,0.1537172110852153,0.0000000000000000,0.0000000000000000,1.0000000013491188,0.9999999835384921,-1.0975553071724278,111.0969832279972564,112.1945385351696842,0.0976467978870234,0.1000000020392963,0.1777091612771413,0.0000000000000000,0.0000000000000000
2,2283.6422625118434553,2283.6422605439424842,4715.7685346425696480,335.1221386797365653,8.0488184267293175,1948.5201235433191869,38.2088567838097219,0.0000000000000000,97426.0060843333776575,0.0000000000000000,0.0000000000000000,1.0000000008617376,0.9999999913180857,1.0975552922435803,16.6010364019128289,15.5034811096692486,0.0404455581306676,0.0410000010194617,0.1537172118349487,0.0000000000000000,0.0000000000000000,1.0000000033545107,0.9999999858651010,-1.0975552922437402,111.0969832111825610,112.1945385034263012,0.0976467978870235,0.1000000028459287,0.1777091625562634,0.0000000000000000,0.0000000000000000
3,2283.6422624285710299,2283.6422625049935959,4715.7685345092013449,335.1221388845084448,8.0488183872760324,1948.5201235552772232,38.2089083843952082,0.0000000000000000,97426.0061667103000218,0.0000000000000000,0.0000000000000000,0.9999999999665348,0.9999999867918750,1.0975555166293027,16.6010365175127887,15.5034810008834860,0.0404455581306676,0.0410000008549579,0.1537172113076092,0.0000000000000000,0.0000000000000000,1.0000000023124045,0.9999999852966505,-1.0975555166294697,111.0969826311732760,112.1945381478027457,0.0976467978870234,0.1000000025003898,0.1777091620415687,0.0000000000000000,0.0000000000000000
4,2283.7669270575484006,2282.3616657513889550,4716.1781798100173546,334.9822540790326570,7.8917443220738166,1948.5784227566641675,38.2089610171313012,0.0000000000000000,97426.0061553041014122,0.0000000000000000,0.0000000000000000,1.0006157049197093,1.0002512102266634,1.1256166130915517,16.5296533503283065,15.4040367372367548,0.0404455581306676,0.0411468547789102,0.1505257668317662,0.0000000000000000,0.0000000000000000,1.0001816036628612,1.0003318415393199,-1.1256166130911680,110.5450041600105919,111.6706207731017599,0.0976467978870235,0.1001124741248565,0.1743849534261086,0.0000000000000000,0.0000000000000000
5,2283.6349135543723605,2283.5517106866013819,4715.7638521597737054,335.0763336886588490,8.0526578739015484,1948.5463711157408397,38.2089918376607329,0.0000000000000000,97426.0060885637067258,0.0000000000000000,0.0000000000000000,1.0000364357274598,1.0000011549082202,1.1001341637372200,16.5966656099021783,15.4965314461649584,0.0404455581306677,0.0410080879187084,0.1534934347855155,0.0000000000000000,0.0000000000000000,1.0000122804337879,1.0000199859902863,-1.1001341637369393,111.0582327393534570,112.1583669030903962,0.0976467978870233,0.1000044784919837,0.1774517583496316,0.0000000000000000,0.0000000000000000
6,2283.6435422768881836,2283.7158501099238492,4715.7705625044882254,335.1037755737765451,8.0507085111137950,1948.5503768794396819,38.2090358451886942,0.0000000000000000,97426.0061690834263572,0.0000000000000000,0.0000000000000000,0.9999683376401522,0.9999657189022775,1.1004354846540316,16.6055029245248349,15.5050674398708033,0.0404455581306677,0.0410074440681127,0.1538064383381087,0.0000000000000000,0.0000000000000000,0.9999927428178129,1.0000011874181802,-1.1004354846537723,111.0988586683601085,112.1992941530138808,0.0976467978870233,0.1000105478160264,0.1777083329313082,0.0000000000000000,0.0000000000000000
7,2283.8813124232160590,2281.1264414700499401,4716.5672776204137335,334.8364499487368562,7.7401674576141790,1948.6404871653089685,38.2090791618989627,0.0000000000000000,97426.0059802135510836,0.0000000000000000,0.0000000000000000,1.0012076800755467,1.0004146157559990,1.1630184452040417,16.4679637453788317,15.3049453001747899,0.0383482058679881,0.0413372608607454,0.1557829299458331,0.0000000000000000,0.0000000000000000,1.0003591124836726,1.0006872530598765,-1.1630184452041448,109.9840062682139603,111.1470247134181051,0.0934344754357572,0.1002908706144046,0.1788450972687617,0.0000000000000000,0.0000000000000000
8,2283.7429418162091679,2261.3862321491469629,4715.7662912779669568,331.8596687680324635,8.1148943647867320,1948.6024136534488207,38.2090880051764969,0.0000000000000000,97426.0061675587785430,0.0000000000000000,0.0000000000000000,1.0098862853895658,0.9926620273671374,2.3635060657149030,17.5614153152963617,15.1979092495814587,0.0455875714441888,0.0430319408884129,0.1427383130297406,0.0000000000000000,0.0000000000000000,0.9996368202876379,1.0024641248422874,-2.3635060657148017,109.6467796938047741,112.0102857595195758,0.0976467978870236,0.0998341291418361,0.1768619982360523,0.0000000000000000,0.0000000000000000
9,2283.7819368142231724,2260.8156220894902617,4715.8207080417005272,331.7916423080768595,8.1073048139855199,1948.6198156374443897,38.2091119567698598,0.0000000000000000,97426.0061388157628244,0.0000000000000000,0.0000000000000000,1.0101584200411298,0.9919336248955073,2.4285079568456620,17.6181590347600263,15.1896510779143643,0.0455875714441887,0.0430671292372774,0.1438016713182090,0.0000000000000000,0.0000000000000000,0.9995987706156502,1.0025407898008705,-2.4285079568458343,109.6516567840299956,112.0801647408758299,0.0976467978870234,0.0998068451230036,0.1772779912504994,0.0000000000000000,0.0000000000000000
