period,rgdp,ngdp,iy,c,W,sW,cW,ceW1,ceW2,y0,va0,i0,c0,l0,y1,va1,i1,c1,l1,rer0,nx0,rex0,rim0,rexf0,rimf0,rexs0-0,rims0-0,rexsf0-0,rimsf0-0,rexs1-0,rims1-0,rexsf1-0,rimsf1-0,rer1,nx1,rex1,rim1,rexf1,rimf1,rexs0-1,rims0-1,rexsf0-1,rimsf0-1,rexs1-1,rims1-1,rexsf1-1,rimsf1-1
0,2283.6016519948479981,2286.7692352699668845,0.0927221677349127,1848.0094424086159961,22.5066486101901120,22.5063242197745730,92588.5001435894519091,0.0000000000000000,0.0000000000000000,1913.8410686166305368,672.0864023714519817,126.7606546099911071,423.6439099479298420,441.8827562064474819,2796.3293214648615503,1611.5423259500526001,309.7812463396672342,1424.3655324606861541,1065.3211588613651202,0.9980271035431062,0.7605975121006754,16.4627836741713374,15.6979326247570352,6.0798179334633797,5.3886612771017512,11.7514018237103119,9.4946107217612976,4.0924667569424837,4.9741963604345312,4.7113818504610263,6.2033219029957394,1.2961945201592673,1.1056215730288483,1.0129987171716301,-2.9481562674370565,109.8925613626773554,111.6184770316348249,33.8516922931109079,41.2627080668463861,77.5541107616540444,78.0778183747219714,34.5108806177627301,28.6785846410609366,32.3384506010233110,33.5406586569128677,6.7518274490836561,5.1731076520499721
1,2283.5832645865757513,2286.3358258898260829,0.0927115313904961,1848.0236242390790267,22.5066389131201312,22.5063080352767813,92572.3417975699412636,0.0000000000000000,0.0000000000000000,1913.7280354779375102,672.0467083567406235,127.0177694936231347,423.5376550417342969,442.1324727532928023,2796.3658071425752496,1611.5633528775590548,309.4821270920510301,1424.4859691973447298,1065.0714423145193450,0.9982183285063715,0.7607251620252367,16.4667941780452196,15.7035222991027474,6.0786454491831474,5.3917710007468305,11.7495392634222338,9.5091720452153687,4.0973246166311812,4.9716262112584664,4.7172549146229850,6.1943502538873787,1.2944463841156491,1.1070192379246810,1.0127498999682119,-2.9392781319218813,109.8686390701336961,111.5835209845967455,33.8490482121590048,41.2335386018102170,77.5818377924639861,77.9834616407687236,34.4690861538453390,28.6835171449048438,32.2868012776697100,33.6000593438280362,6.7644524479648762,5.1655310672541619
2,2283.5607860026511844,2285.9389691638298245,0.0927029255496068,1848.0320308150671735,22.5066255105118813,22.5062880156128493,92557.3814611783600412,0.0000000000000000,0.0000000000000000,1913.6295446103929407,672.0121211729248216,127.2339216019317405,423.4475186653676815,442.3429981861331726,2796.3863986563087565,1611.5752198975419560,309.2310144909615133,1424.5845121496995489,1064.8609168816790316,0.9983904481470519,0.7608368291508345,16.4702837894759035,15.7083292958224359,6.0776586179098793,5.3945095394535860,11.7478076399021347,9.5220044992853072,4.1016307549339937,4.9693930814402343,4.7224761495737670,6.1863247965371286,1.2928787845195924,1.1082655364696452,1.0125279841574641,-2.9351403355917967,109.8465241416053715,111.5560200506280921,33.8463538184922683,41.2092639091114492,77.6053596025873844,77.9032160361729780,34.4336133693587101,28.6875873581714202,32.2411645390179800,33.6528040144551071,6.7756505397527400,5.1587664603208490
3,2283.5354220142426129,2285.5759734550383655,0.0926960374128739,1848.0359727243701400,22.5066097547402606,22.5062655105284648,92543.5713410087482771,0.0000000000000000,0.0000000000000000,1913.5430380792706728,671.9817425462786105,127.4155940805298712,423.3710642525921344,442.5203187473131266,2796.3947313561584451,1611.5800220853222982,309.0204284826194794,1424.6649084717780624,1064.6835963204994187,0.9985453723840918,0.7609437770282881,16.4733122446720692,15.7124440643512706,6.0768292703035778,5.3969159380811158,11.7461930380901869,9.5333011650027064,4.1054431150232000,4.9674516085348612,4.7271192065818823,6.1791428993485651,1.2914728230579158,1.1093776617687168,1.0123300226561871,-2.9349846731654168,109.8260152492400437,111.5348377684266978,33.8436068620118462,41.1891865579866305,77.6251654866227625,77.8352126891569469,34.4036051978425590,28.6908794112039622,32.2008497626172812,33.6996250792697438,6.7855813601440742,5.1527274508078813
4,2283.5086420623670165,2287.6171923271131163,0.0927199729599994,1848.2011214942399420,22.5065926997160126,22.5062415712595438,92530.8548570012208074,22.5062482107186312,0.0000000000000000,1913.3523828019685880,671.9147898501972804,127.6216316208352595,423.3519708471667400,442.6295475112416398,2796.4630479947245476,1611.6193933974816446,308.9259885570671145,1424.8491506470732020,1064.5743675565711328,0.9976607092327522,0.6516859983495618,16.4197383391723903,15.7819832285890183,6.0485850444151206,5.4181352210133431,11.7179355350326055,9.5713557204400175,4.1198294237342150,4.9470048137476352,4.7018028041397857,6.2106275081490008,1.2983057972791283,1.1015802306674856,1.0119697215982624,-3.1028197329434732,109.7211747321616144,111.6101679445755934,33.8155203277180760,41.2059814744264514,77.5897195114175275,77.8342747099881080,34.4037072757468820,28.6743294976370997,32.1314552207440940,33.7758932345874925,6.8022741986795703,5.1411908300809728
5,2283.4959184912950150,2294.6331907540934480,0.0928118694029232,1848.6957946355319109,22.5065350697908073,22.5077522949714393,92519.1702854847389972,22.5061529463209986,22.5077518575781745,1912.9478740744202696,671.7727379212864207,127.9470431028729678,423.4359474153394558,442.6314266897145444,2796.6844770681536829,1611.7470043770927077,309.0274815747134767,1425.2598472201923414,1064.5724883780987966,0.9946462327552326,0.3119677449413452,16.2490220374399073,15.9907449828104511,5.9630245539067150,5.4795922804149324,11.6332956019262888,9.6680903613848894,4.1572611562214972,4.8873041875859995,4.6157264355136194,6.3226546214255599,1.3223311241934357,1.0757203663207153,1.0112421709243642,-3.6204651172649562,109.4383453139137856,111.8814742003891496,33.7346177856013938,41.2956902429786226,77.4430800828667429,77.9601919370258258,34.4609702443472301,28.6172667652931416,31.9952652310470391,33.9212822633633238,6.8347199986313960,5.1173510203082522
6,2283.5281547792446872,2294.2498732149751959,0.0928170128453583,1848.6933216782044838,22.5063558534096231,22.5075974046634535,92508.4534333835326834,22.5060855859555140,22.5075963446314624,1912.9615214184434535,671.7775304792980933,128.0975183528183834,423.3914163299820075,442.7367291256697968,2796.7318599586674281,1611.7743114374602555,308.9128156756190151,1425.3019053482225900,1064.4671859421434874,0.9948303369924580,0.3123977852598792,16.2499597463041603,15.9914110094653132,5.9617588427490595,5.4809912695012395,11.6302093657810346,9.6766812930085866,4.1602615965911500,4.8850612884528024,4.6197503805231275,6.3147297164567249,1.3207296729100897,1.0766975542962576,1.0110959192679070,-3.6219530153992707,109.4252638711916603,111.8698118624753022,33.7335187019647904,41.2829406706924686,77.4595973145554808,77.9127764091715989,34.4407240407087940,28.6206927781036882,31.9656665566361831,33.9570354533037033,6.8422166299836755,5.1128259238610996
7,2283.5621405868387228,2293.9472190160113314,0.0928239069920978,1848.6867559611118850,22.5061736512590045,22.5074400144303688,92498.6395794678683160,22.5060179311060224,22.5074383239752009,1912.9904326840196518,671.7876832912467080,128.2364277083089235,423.3538177890500833,442.8253961247917232,2796.7730062467007883,1611.7980243042575239,308.8176672918994541,1425.3329381720618585,1064.3785189430209357,0.9949796145169372,0.3123652957042466,16.2500745516620206,15.9916168935207672,5.9604099493695673,5.4819993085763574,11.6273681666228015,9.6832662281860813,4.1625550897301808,4.8829913237661229,4.6227063850392200,6.3083506653346877,1.3194442188461764,1.0774186256034441,1.0109602527421970,-3.6250283803263557,109.4134413215657133,111.8611555262866659,33.7325763286474327,41.2721917105025256,77.4751604209483986,77.8709629599795363,34.4230386506489552,28.6239723544511371,31.9382809006173112,33.9901925663071296,6.8491530598535668,5.1086039741962983
8,2283.5977598020699588,2287.6966818147575395,0.0926855329380888,1848.2366589282742098,22.5059894025806173,22.5059894025806173,92489.6648623454384506,22.5059504762024218,22.5072787418042495,1913.7895187630740566,672.0682995330357699,128.0417450461753788,423.1823370311294070,443.1647946361368327,2796.3499211849771200,1611.5541976994256856,308.4017762714292417,1425.0543218971447459,1064.0391204316758831,0.9977006160666368,0.8288927079629929,16.7207593733027551,15.9357399197114784,6.2003935150689218,5.4648394602651909,12.0616364214668650,9.6666184740715941,4.1540752071333564,5.1102869675054583,4.6591229518358883,6.2691214456398825,1.3107642531318340,1.0901065475634637,1.0114473707807281,-3.0783881297431179,109.7762946716364354,111.6548478403749982,33.8533528677524416,41.1827889837906653,77.7588433596421424,77.7242503816725190,34.3481444968152871,28.7334854635168035,32.0174513119942930,33.9305974587024792,6.8346444869753791,5.1198674042356371
9,2283.5668583472734099,2287.3273771332569595,0.0926833644534009,1848.2177290472291133,22.5059110391709680,22.5059110391709680,92481.4672518395527732,22.5058945145830620,22.5071620016886982,1913.7509064796463463,672.0547400002815266,128.1026508252824385,423.1514505977337421,443.2275602582494685,2796.3196485983739876,1611.5367514157378537,308.3279099491189186,1425.0662784494952575,1063.9763548095636452,0.9978506700526395,0.8338022483613479,16.7235825516353245,15.9332323029186789,6.2009492513152091,5.4648308390964360,12.0607693279481865,9.6704818249379816,4.1553644480159759,5.1098674624678155,4.6628132236871389,6.2627504779806973,1.3094663910804600,1.0910817888473936,1.0113529167465583,-3.0819573181494349,109.7661427203735229,111.6490649947279223,33.8516689428108108,41.1753100984476106,77.7674012862691058,77.6964277967408918,34.3360458098119281,28.7347529301057456,31.9987414341044243,33.9526371979870305,6.8392642886356851,5.1169160127050652
