period,rgdp,ngdp,iy,c,W,sW,cW,ceW1,ceW2,y0,va0,i0,c0,l0,y1,va1,i1,c1,l1,rer0,nx0,rex0,rim0,rexf0,rimf0,rexs0-0,rims0-0,rexsf0-0,rimsf0-0,rexs1-0,rims1-0,rexsf1-0,rimsf1-0,rer2,nx2,rex2,rim2,rexf2,rimf2,rexs0-2,rims0-2,rexsf0-2,rimsf0-2,rexs1-2,rims1-2,rexsf1-2,rimsf1-2
0,582.1716265122414597,615.3907790943304690,0.0905652708842536,466.0382170055802362,5.7420449533635844,5.7406381935068911,24248.8467648856312735,0.0000000000000000,0.0000000000000000,371.1759565649048795,116.8960587261012307,19.8081785897205762,106.4744681366038463,76.6860309325364682,791.4713485259313757,465.2799498504473945,85.4963997795660617,359.5637488689764041,307.5110353054797656,0.9512667273952299,0.6579619674439741,14.2720484252588662,14.2886107707078551,6.7201378545058246,4.2445186120104061,12.0609334218342070,9.2067949047700743,3.7203581023190231,6.0913113908432237,2.2111150034246592,5.0818158659377808,0.5241605096913831,0.6288264636626005,0.9626982084290977,15.5296283339231280,116.9185628915549984,106.0738462959092345,43.5114665599676655,32.1456318958834544,81.4492147640552275,75.4994131212712603,27.4263025605001900,36.3093955594289994,35.4693481274997708,30.5744331746379778,4.7193293353832644,7.2020710005386643
1,581.5627757550354318,610.7747489002737211,0.0923343758777111,467.0828430966522546,5.7431910798435455,5.7417556190204451,24213.8220408214147028,0.0000000000000000,0.0000000000000000,368.3207597049772062,115.9968591580539794,20.2064071717838267,106.8006799826253541,76.0908034131539921,791.9797800202690041,465.5788399879468784,86.9496011920587932,360.2821631140269005,308.1605958753037271,0.9567634600490895,0.4044694678042777,14.1980952011472681,14.3688010911330331,6.6864428816852746,4.2658193359759151,11.9939636084002927,9.2549853331441270,3.7406099026814053,6.0589321803519116,2.2041315927469740,5.1138157579889061,0.5252094332945095,0.6275107013333631,0.9678988351853318,11.3090967845724890,114.9897126543397263,107.4966882419456198,42.8059493389711108,32.5456723292924579,79.9824812631106568,76.5542355281286575,27.7946506877464401,35.6527614501896792,35.0072313912290767,30.9424527138169623,4.7510216415460160,7.1531878887814289
2,581.1691763560196478,607.2604145498991102,0.0936080629160957,467.8726933304448039,5.7441011253272816,5.7426364986172604,24181.9169625909416936,0.0000000000000000,0.0000000000000000,366.3334485737394175,115.3709866181024779,20.5302191386612627,107.0292500592239264,75.7062085094455455,792.3895162015941196,465.8197104000646505,87.9669044067778572,360.8434432712208491,308.5749085357946342,0.9611438353457133,0.1983541357343004,14.1359370738947057,14.4394095032031586,6.6583197463561401,4.2851097805648086,11.9382061955639163,9.2971478816206261,3.7588916107979800,6.0320492717902594,2.1977308783307885,5.1422616215825325,0.5262181697668286,0.6262704745658808,0.9718516409800507,8.3033920597792132,113.6199921301049613,108.5197746356938637,42.2948933805381557,32.8581689115492708,78.9600527432918255,77.2885508341216791,28.0782308455730103,35.1832503353100279,34.6599393868131500,31.2312238015721917,4.7799380659762587,7.1116430452281243
3,580.9339590382803635,604.5404402088615825,0.0945254184354184,468.4800301604716992,5.7448341879504978,5.7433398950436416,24152.7264190269743267,0.0000000000000000,0.0000000000000000,364.9584685783061104,114.9379581865712936,20.7954225567550814,107.1898424649513828,75.4642703327105977,792.7381074456186525,466.0246357164896835,88.6775171340650417,361.2901876955203306,308.8331741441194254,0.9647038672151071,0.0277683183517503,14.0831581370287147,14.5018683637026022,6.6346106773020690,4.3026458661620017,11.8913196555758880,9.3343110799495008,3.7754561273869189,6.0095137515000605,2.1918384814528267,5.1675572837531023,0.5271897387750825,0.6250969258020089,0.9748997622444987,6.1593234469769698,112.6398597335111020,109.2437353941446787,41.9198865248094918,33.1017821967588333,78.2415628084740149,77.7879465610794512,28.2954114740810709,34.8437727583633503,34.3982969250370871,31.4557888330652204,4.8063707226777650,7.0761137664461433
4,580.8177994093246070,603.8327936698325402,0.0952265182613810,468.8871487068055899,5.7454321892674685,5.7439077011438178,24125.9392469258527854,0.0000000000000000,0.0000000000000000,364.0254777460918376,114.6441273249961910,21.0215462001791096,107.2853993721063262,75.3211170413431148,793.0487673622546936,466.2072624542764174,89.2115997815523230,361.6017493346992637,308.9892384008967383,0.9653506470743377,-0.0991109824310232,13.9926122622347346,14.5282560620458483,6.5907040924720368,4.3087303581674261,11.8077220369676592,9.3429153496615100,3.7807306658336715,5.9669074026341669,2.1848902252670745,5.1853407123843391,0.5279996923337548,0.6237966898378701,0.9776343091718075,4.6436595432730741,111.9589850223757566,109.7302257132500216,41.6492818108125746,33.2879808509042618,77.7514901408651156,78.1065234509071331,28.4578024455759540,34.6030444630375840,34.2074948815106410,31.6237022623428743,4.8301784053283061,7.0462373477749889
5,580.7805697181812548,600.6736934304507258,0.0956487308913880,469.3287027448211575,5.7459419631496678,5.7459419631496678,24101.3106035704477108,0.0000000000000000,0.0000000000000000,363.3837750073570305,114.4420330898898612,21.1900742953524919,107.3812015759479550,75.2362334073033026,793.3354771942765638,466.3758097257768327,89.5050555053854282,361.9475011688732025,309.0752016913522766,0.9701638799148202,-0.2526622128688025,13.9571692030055114,14.5790056007879034,6.5755205661134921,4.3238237404057056,11.7772760020782457,9.3734197403383099,3.7949172994453653,5.9527807845161496,2.1798932009272662,5.2055858604495953,0.5289064409603400,0.6227397815973424,0.9791375303322672,3.5823665108752749,111.4504002505574931,110.0769570861390463,41.4406315312687283,33.4365899834522580,77.3914137282711039,78.3203737959620412,28.5841908401771789,34.4208246457435934,34.0589865222863892,31.7565832901770015,4.8523991432750764,7.0198068855251341
6,580.7985973715842647,599.2938117190371941,0.0959878676456868,469.6299573415968780,5.7463533907144351,5.7463533907144351,24078.6425079176588042,0.0000000000000000,0.0000000000000000,362.9681359395610798,114.3111340701160827,21.3391873845436528,107.4381950378506900,75.1973720985974410,793.5927902660008613,466.5270756096659852,89.7392525775706389,362.1917623037462022,309.1171994142951007,0.9722651060541379,-0.3555151822353722,13.9265875542490836,14.6243967968145387,6.5625631076160351,4.3376676286346809,11.7513399350815746,9.4007938171060594,3.8078841194542559,5.9408320602381082,2.1752476191675107,5.2236029797084811,0.5297835091804249,0.6217310473779268,0.9806513643114478,2.8123942959495736,111.0883772107620473,110.3061135864054307,41.2843997356896608,33.5521874716315480,77.1396696542008442,78.4492866152894095,28.6793867087313927,34.2874904480367064,33.9487075565612102,31.8568269711160212,4.8728007629001571,6.9969092876529535
7,580.8565533337635998,598.1656876008951258,0.0962269137504203,469.8738625094747476,5.7466990832513778,5.7466990832513778,24057.7702523844272946,0.0000000000000000,0.0000000000000000,362.7100268072617268,114.2298466382300433,21.4623775241742045,107.4787032454143088,75.1866376861263461,793.8319050841623721,466.6676433393884622,89.8958979943814995,362.3951592640604531,309.1298701960462836,0.9740690975040013,-0.4446906132662303,13.9000781345699735,14.6650670343006766,6.5514649451131151,4.3503838651065827,11.7291614190419899,9.4254331712727151,3.8197508843845864,5.9306988905390847,2.1709167155279845,5.2396338630279624,0.5306329807219965,0.6207660545740301,0.9818756246794931,2.2773609657655243,110.8339957455089859,110.4508440702287544,41.1672152873368304,33.6420458436076188,76.9660608255841510,78.5194334019824254,28.7504917347555100,34.1902024392259563,33.8679349199248350,31.9314106682463361,4.8915541088521097,6.9770128481108733
8,580.9410694414976888,597.2325017655731472,0.0963928088384422,470.0734315715388334,5.7469918539567892,5.7469918539567892,24038.5529804142934154,0.0000000000000000,0.0000000000000000,362.5637254816901418,114.1837713253137707,21.5641517941173468,107.5076477829870925,75.1937328072944382,794.0550539874584501,466.7988252333738615,89.9977014645912021,362.5657837885517552,309.1240309141624039,0.9756324263839611,-0.5225682682270190,13.8770118073269870,14.7015549983804537,6.5419349836741123,4.3620777872010201,11.7101430359103116,9.4476619184917325,3.8306210319901686,5.9220940211712056,2.1668687714166754,5.2538930798887193,0.5314567552108519,0.6198409625029063,0.9828759356060331,1.9130353390709445,110.6591117543112546,110.5354490694913494,41.0793950785610775,33.7118181503779795,76.8491311897156777,78.5495050632578824,28.8030076766400889,34.1197143671928202,33.8099805645955627,31.9859440062334599,4.9088104737378870,6.9596807113682573
9,581.0423890862166445,596.4522450796398516,0.0965052014973455,470.2383145341416366,5.7472415523385569,5.7472415523385569,24020.8671940966087277,0.0000000000000000,0.0000000000000000,362.4964341379146617,114.1625789696813200,21.6481962760033362,107.5284775201482432,75.2116762721752394,794.2635891808504311,466.9214162084030590,90.0608362254531727,362.7098370139933650,309.1069447492235440,0.9769978418860459,-0.5909792586016582,13.8568791025968405,14.7343216586528207,6.5337383114126011,4.3728416603533748,11.6938028985859734,9.4677501065852514,3.8405850937207022,5.9147858970615195,2.1630762040108675,5.2665715520675684,0.5322565666326730,0.6189524143510819,0.9837011350668400,1.6727996629888651,110.5431346237700723,110.5776479835464556,41.0138323788522570,33.7658960541891915,76.7734643547131839,78.5527381391332256,28.8411916169239433,34.0692818847643224,33.7696702690568955,32.0249098444132301,4.9247044372652500,6.9445504940879372
