period,rgdp,ngdp,iy,c,W,sW,cW,ceW1,ceW2,y0,va0,i0,c0,l0,y1,va1,i1,c1,l1,rer1,nx1,rex1,rim1,rexf1,rimf1,rexs0-1,rims0-1,rexsf0-1,rimsf0-1,rexs1-1,rims1-1,rexsf1-1,rimsf1-1,rer2,nx2,rex2,rim2,rexf2,rimf2,rexs0-2,rims0-2,rexsf0-2,rimsf0-2,rexs1-2,rims1-2,rexsf1-2,rimsf1-2
0,99.9878980052689883,99.4732166642800308,0.1035939557175874,80.7882941318313073,1.0497066978944960,0.0000000000000000,4066.2280248882757405,0.0000000000000000,0.0000000000000000,37.5020006297729509,15.8692428424706051,3.2420013316787788,14.3818833203912799,10.5250811961554351,151.7670473302773644,84.1187637300999000,16.3505866114650580,66.4064108114400256,55.4633739391957121,1.0512298719184809,-0.6579619674439741,14.2886107707078551,14.2720484252588662,4.2445186120104061,6.7201378545058246,9.2067949047700743,12.0609334218342070,6.0913113908432237,3.7203581023190231,5.0818158659377808,2.2111150034246592,0.6288264636626005,0.5241605096913831,1.0120171143430714,-0.5559412350962365,15.8569016696786029,16.2668186278613902,5.5298719994788836,6.0239564845494336,9.7566581172090245,11.4808259273785396,4.8874566184671835,4.2576319290564255,6.1002435524695766,4.7859927004828524,1.1364998660822505,1.2722400704224581
1,100.0405999511064863,99.5707539723084523,0.1031476703747357,80.7363686979189765,1.0493153542716507,0.0000000000000000,4061.4818854700884003,0.0000000000000000,0.0000000000000000,37.6318718350457075,15.9241987824233533,3.2250375839349994,14.3685224165477852,10.5550004712722156,151.7633186350055610,84.1166970546119757,16.2944188787546835,66.3678462813711860,55.4366992309094400,1.0451904172309132,-0.4044694678042777,14.3688010911330331,14.1980952011472681,4.2658193359759151,6.6864428816852746,9.2549853331441270,11.9939636084002927,6.0589321803519116,3.7406099026814053,5.1138157579889061,2.2041315927469740,0.6275107013333631,0.5252094332945095,1.0116385873846718,-0.5334523451679978,15.8744936289678034,16.2609115775067146,5.5292821635589249,6.0223866308471052,9.7621975550847182,11.4822171585345743,4.8870605885690646,4.2559338222810839,6.1122960738830843,4.7786944189721385,1.1353260422780409,1.2733483412778412
2,100.0814692658268683,99.6464570385424082,0.1027668117806554,80.6883414768654319,1.0489297224778529,0.0000000000000000,4057.0927850673970170,0.0000000000000000,0.0000000000000000,37.7399848639307933,15.9699475926468359,3.2093676954690418,14.3572537775613522,10.5789853401746008,151.7549194691706020,84.1120417130287450,16.2469027841949014,66.3310876993040779,55.4148892619810240,1.0404270029368814,-0.1983541357343004,14.4394095032031586,14.1359370738947057,4.2851097805648086,6.6583197463561401,9.2971478816206261,11.9382061955639163,6.0320492717902594,3.7588916107979800,5.1422616215825325,2.1977308783307885,0.6262704745658808,0.5262181697668286,1.0111406901241642,-0.5120036377587489,15.8898250685775171,16.2570388120052272,5.5284225188359448,6.0211488651564888,9.7668440374856349,11.4848085120652499,4.8869236290654259,4.2540598986530931,6.1229810310918831,4.7722302999399773,1.1342252360910632,1.2743626201828515
3,100.1126262390698543,99.7055988410323408,0.1024407056648814,80.6438458580031607,1.0485489189476784,0.0000000000000000,4053.0259500694974122,0.0000000000000000,0.0000000000000000,37.8300752111181424,16.0080699747403266,3.1949599274090512,14.3476413077541221,10.5982943844250279,151.7427726636454679,84.1053091957793271,16.2064886095915845,66.2962045502490440,55.3970809555353512,1.0365875311423651,-0.0277683183517503,14.5018683637026022,14.0831581370287147,4.3026458661620017,6.6346106773020690,9.3343110799495008,11.8913196555758880,6.0095137515000605,3.7754561273869189,5.1675572837531023,2.1918384814528267,0.6250969258020089,0.5271897387750825,1.0105689376563036,-0.4924346202531868,15.9029485114336016,16.2550285067412403,5.5272934201385668,6.0202503239960583,9.7705680477611239,11.4884945824281939,4.8870561560732115,4.2520049426998545,6.1323804636724777,4.7665339243130473,1.1331941679228466,1.2752884774387125
4,99.9778319849168327,99.2938404493919080,0.1040410201969839,80.0003875050178408,1.0481721357852638,0.0000000000000000,4049.2537304447305360,0.0000000000000000,0.0000000000000000,37.9304658466029991,16.0505509983354884,3.3399769123472294,14.2032866179476791,10.6246391358663228,151.4255816772372327,83.9295021670972403,16.3297503548537222,65.7971008870701581,55.2156055662393399,1.0470781690328141,0.0410064687680372,14.3661550812373680,13.7442606520229340,4.2543441945853768,6.4627779824182889,9.2045804365405814,11.5667364469283740,5.8398923209804945,3.7269795735445568,5.1615746446967865,2.1775242050945591,0.6228856614377944,0.5273646210408197,1.0255593440533648,-0.7027715157767247,15.9512958505079752,16.2678214434241468,5.5350109117342736,6.0293261323781904,9.7927571261373387,11.5183145261600046,4.8988651980051348,4.2570254749336582,6.1585387243706364,4.7495069172641413,1.1304609343730556,1.2779854368006156
5,100.0275979012034213,99.3247361969946070,0.1036149801531539,79.9296528335389098,1.0479536002988936,0.0000000000000000,4045.7536220304477865,0.0000000000000000,0.0000000000000000,38.0693494473855907,16.1093205986406502,3.3258261853603148,14.1656665048877937,10.6529106832577636,151.4137175308011933,83.9229263171451692,16.2632011722351209,65.7639863286511144,55.1903059461457133,1.0436706985660595,0.2684655985286781,14.2167707314051448,13.4177423207216542,4.2026582989958134,6.2968858664855132,9.0659803124855838,11.2540152562023010,5.6761438725956470,3.6751878188066280,5.1507904189195610,2.1637270645193540,0.6207419938898660,0.5274704801891854,1.0240085577217928,-0.6658133340769155,15.9931195439785405,16.2884254520161953,5.5412438929166532,6.0407123572347317,9.8110062727733904,11.5542877260820269,4.9128415212703613,4.2607250515041235,6.1821132712051510,4.7341377259341684,1.1278708359643703,1.2805188414125299
6,100.0615844471374487,99.3358910957716859,0.1032824680058197,79.8620376011556914,1.0477492193892060,0.0000000000000000,4042.5067443110924614,0.0000000000000000,0.0000000000000000,38.1815647272135124,16.1568053060248040,3.3155150998169454,14.1301936845752962,10.6732037444918610,151.3950200424319235,83.9125630028806455,16.2072881588386721,65.7318439165804023,55.1693835486487316,1.0406347934311371,0.4663580777078309,14.0542898937844214,13.0994798941408934,4.1476453570965557,6.1346432285745518,8.9189068076390789,10.9491034341947486,5.5159840274497931,3.6201362724260742,5.1353830861453416,2.1503764599461452,0.6186592011247585,0.5275090846704817,1.0224860868098045,-0.6430981633751038,16.0287457827780315,16.3159802817892690,5.5460753461192080,6.0541343132562933,9.8255134040272516,11.5956861066086319,4.9287178842864616,4.2631797167618055,6.2032323787507799,4.7202941751806362,1.1254164289698319,1.2828956293574021
7,100.0823654799249738,99.3303582335636577,0.1030319163773774,79.7969328731122971,1.0475584938627527,0.0000000000000000,4039.4967360566356547,0.0000000000000000,0.0000000000000000,38.2718442080810846,16.1950077214032042,3.3093423011387428,14.0962249069250642,10.6869347177617104,151.3704150979572773,83.8989254079793625,16.1599620718384394,65.7007079661872382,55.1517336548263444,1.0378788059334771,0.6407765839817117,13.8791205902996904,12.7860641797822190,4.0893290436916212,5.9741348510020984,8.7636256274324893,10.6486547168550665,5.3575035907443560,3.5618470683989312,5.1154949628672020,2.1374094629271521,0.6166312602577421,0.5274819752926898,1.0209920038299625,-0.6335177889359080,16.0584759096681076,16.3497250942140830,5.5495768837691619,6.0693296554805301,9.8364514390480338,11.6418693642458599,4.9462392203646468,4.2644542026545480,6.2220244706200747,4.7078557299682213,1.1230904351158830,1.2851226811146139
8,100.0912344858984540,99.4720643455322602,0.1000452228517698,79.5302512850650771,1.0473810703404105,0.0000000000000000,4036.7089848287500899,0.0000000000000000,0.0000000000000000,38.7969825059946416,16.4172237908268706,3.1985826189955548,14.0127953473885150,10.8871492117190041,150.9958237026439747,83.6913034924714765,15.7185845961417758,65.5174559376765586,54.9462370815479844,1.0310365819986131,0.8760978879519232,13.6917438204551800,12.4763293674942624,4.0277733049449118,5.8146127828503786,8.6004824262459323,10.3514930822629481,5.1999496304347153,3.5003827176685220,5.0912613942092486,2.1248362852313143,0.6146631524156635,0.5273905872763895,1.0143119795841713,-0.5121644812777504,16.0825846983574579,16.3887718805918894,5.5518093365364276,6.0859545877485388,9.8439682408866425,11.6920005870452677,4.9650571791497367,4.2646025429232957,6.2386164574708154,4.6967712935466199,1.1208974085988026,1.2872067936131315
9,100.0729446517327972,99.4226574906891045,0.0998494954098965,79.4819526890303223,1.0472700025097308,0.0000000000000000,4034.1301063048244941,0.0000000000000000,0.0000000000000000,38.8304571220225796,16.4313888167424231,3.1744330072495019,13.9864844371168129,10.8919231797133680,150.9455411781383702,83.6634337811405686,15.6931218370520167,65.4954682519135076,54.9661366499407364,1.0290267710540582,0.9997368165567462,13.5161190260176571,12.1986554256630964,3.9705062512271483,5.6734884873771794,8.4484423894324756,10.0858005259042045,5.0607333570058310,3.4432208245172142,5.0676766365851815,2.1128548997588918,0.6127551303713480,0.5272854267099341,1.0131966417762357,-0.5236618978857770,16.1042250650799907,16.4293285935570239,5.5537054237672923,6.1032212805761334,9.8504679822935799,11.7427963009331844,4.9844268633998920,4.2645111208193356,6.2537570827864100,4.6865322926238395,1.1187944171762416,1.2891943029479569
